phi,m,n,k,function,9,10,11,12,13,14,15,16,17,18,19,20,
2.000000,128,128,32768,OS2-f8-fast,2.341721e+01,4.973171e+00,3.824376e-02,6.549561e-03,5.614301e-03,8.876331e-04,1.440611e-03,3.593343e-03,1.535880e-03,5.600554e-03,6.124187e-03,3.709239e-03,
2.000000,128,128,32768,OS2-f8-accu,3.099586e-07,7.374012e-09,1.055434e-09,4.264825e-11,1.307622e-12,1.510146e-14,6.386389e-16,2.096679e-16,2.072925e-16,2.060829e-16,2.081359e-16,2.158942e-16,
2.000000,128,128,65536,DGEMM,1.698711e-11,1.698711e-11,1.698711e-11,1.698711e-11,1.698711e-11,1.698711e-11,1.698711e-11,1.698711e-11,1.698711e-11,1.698711e-11,1.698711e-11,1.698711e-11,
2.000000,128,128,65536,OS1-7,1.877458e-09,1.877458e-09,1.877458e-09,1.877458e-09,1.877458e-09,1.877458e-09,1.877458e-09,1.877458e-09,1.877458e-09,1.877458e-09,1.877458e-09,1.877458e-09,
2.000000,128,128,65536,OS1-11,4.698937e-13,4.698937e-13,4.698937e-13,4.698937e-13,4.698937e-13,4.698937e-13,4.698937e-13,4.698937e-13,4.698937e-13,4.698937e-13,4.698937e-13,4.698937e-13,
2.000000,128,128,65536,OS2-i8-fast,4.138910e+02,2.638303e+02,2.705717e+01,2.462834e+00,5.643432e-02,1.016184e-02,5.265301e-04,8.291625e-04,1.337776e-04,1.471508e-04,1.360106e-04,3.915559e-04,
2.000000,128,128,65536,OS2-i8-accu,3.109724e-04,1.648617e-05,2.131686e-06,6.549260e-08,5.121490e-09,7.144033e-10,3.372317e-11,2.960422e-12,2.395624e-13,3.585178e-15,2.126037e-16,2.109056e-16,
2.000000,128,128,65536,OS2-f8-fast,6.372179e+01,2.463078e+00,5.629802e-02,3.935187e-03,1.091192e-03,8.196634e-04,1.585109e-03,1.091726e-03,1.798590e-03,1.988388e-03,1.640717e-03,1.299248e-03,
2.000000,128,128,65536,OS2-f8-accu,1.798462e-07,1.388200e-08,7.860929e-10,2.550746e-11,1.090486e-12,4.107324e-14,5.834984e-16,2.086582e-16,2.143594e-16,2.124094e-16,2.172937e-16,2.166087e-16,
4.000000,128,128,1024,DGEMM,2.198762e-11,2.198762e-11,2.198762e-11,2.198762e-11,2.198762e-11,2.198762e-11,2.198762e-11,2.198762e-11,2.198762e-11,2.198762e-11,2.198762e-11,2.198762e-11,
4.000000,128,128,1024,OS1-7,6.098442e-07,6.098442e-07,6.098442e-07,6.098442e-07,6.098442e-07,6.098442e-07,6.098442e-07,6.098442e-07,6.098442e-07,6.098442e-07,6.098442e-07,6.098442e-07,
4.000000,128,128,1024,OS1-11,3.016429e-16,3.016429e-16,3.016429e-16,3.016429e-16,3.016429e-16,3.016429e-16,3.016429e-16,3.016429e-16,3.016429e-16,3.016429e-16,3.016429e-16,3.016429e-16,
4.000000,128,128,1024,OS2-i8-fast,1.125303e+02,1.597664e+03,1.489975e+03,5.647144e+03,3.998031e+06,7.418193e+06,5.275699e+08,3.547673e+09,3.769822e+09,1.018312e+10,2.108480e+10,7.164618e+10,
4.000000,128,128,1024,OS2-i8-accu,7.517538e-03,4.377597e-04,3.870166e-05,9.317183e-06,1.056820e-07,3.139782e-08,3.009632e-09,6.699326e-11,1.984160e-11,2.214548e-13,7.464710e-14,3.171504e-15,
4.000000,128,128,1024,OS2-f8-fast,1.972351e+03,6.379679e+02,7.868976e+06,2.596182e+07,2.652974e+09,4.486743e+10,1.170008e+11,2.654475e+11,6.604670e+10,1.298136e+11,6.326159e+10,4.168531e+10,
4.000000,128,128,1024,OS2-f8-accu,2.011502e-04,1.664621e-06,4.835732e-07,2.698524e-09,1.324981e-09,7.894990e-11,1.620138e-13,7.487497e-14,6.892276e-16,3.230925e-16,2.100586e-16,2.174084e-16,
4.000000,128,128,2048,DGEMM,5.871972e-12,5.871972e-12,5.871972e-12,5.871972e-12,5.871972e-12,5.871972e-12,5.871972e-12,5.871972e-12,5.871972e-12,5.871972e-12,5.871972e-12,5.871972e-12,
4.000000,128,128,2048,OS1-7,1.145693e-07,1.145693e-07,1.145693e-07,1.145693e-07,1.145693e-07,1.145693e-07,1.145693e-07,1.145693e-07,1.145693e-07,1.145693e-07,1.145693e-07,1.145693e-07,
4.000000,128,128,2048,OS1-11,3.268267e-16,3.268267e-16,3.268267e-16,3.268267e-16,3.268267e-16,3.268267e-16,3.268267e-16,3.268267e-16,3.268267e-16,3.268267e-16,3.268267e-16,3.268267e-16,
4.000000,128,128,2048,OS2-i8-fast,1.000000e+00,6.354634e+00,1.375975e+03,6.792831e+03,1.708837e+05,9.283081e+06,2.341448e+09,6.174427e+10,1.618323e+11,2.398946e+12,6.423828e+11,2.778047e+13,
4.000000,128,128,2048,OS2-i8-accu,1.783654e-02,8.606515e-04,4.774961e-05,8.045749e-06,2.880159e-07,1.250247e-08,1.363392e-09,2.083809e-10,8.970884e-12,4.018961e-13,5.637022e-14,1.281332e-15,
4.000000,128,128,2048,OS2-f8-fast,1.606307e+03,6.792831e+03,2.324659e+05,4.803603e+07,3.047328e+10,1.133378e+12,1.689301e+12,7.023618e+13,3.311009e+13,6.406425e+12,8.242115e+12,2.443201e+13,
4.000000,128,128,2048,OS2-f8-accu,4.678350e-05,5.753965e-06,1.522944e-07,1.560798e-09,1.219022e-10,2.046719e-11,3.245904e-13,2.556476e-14,1.465248e-15,2.142718e-16,2.158487e-16,2.112398e-16,
4.000000,128,128,4096,DGEMM,2.000095e-12,2.000095e-12,2.000095e-12,2.000095e-12,2.000095e-12,2.000095e-12,2.000095e-12,2.000095e-12,2.000095e-12,2.000095e-12,2.000095e-12,2.000095e-12,
4.000000,128,128,4096,OS1-7,1.191822e-07,1.191822e-07,1.191822e-07,1.191822e-07,1.191822e-07,1.191822e-07,1.191822e-07,1.191822e-07,1.191822e-07,1.191822e-07,1.191822e-07,1.191822e-07,
4.000000,128,128,4096,OS1-11,3.040834e-16,3.040834e-16,3.040834e-16,3.040834e-16,3.040834e-16,3.040834e-16,3.040834e-16,3.040834e-16,3.040834e-16,3.040834e-16,3.040834e-16,3.040834e-16,
4.000000,128,128,4096,OS2-i8-fast,1.000000e+00,1.000000e+00,9.144643e+01,4.555144e+03,1.876818e+06,6.107613e+07,5.326511e+08,2.386731e+11,6.670451e+11,7.103711e+12,4.796481e+12,3.965912e+12,
4.000000,128,128,4096,OS2-i8-accu,1.832353e-02,1.260592e-03,8.465360e-05,4.963221e-06,3.375629e-07,1.654788e-08,1.459644e-09,1.430080e-10,1.255716e-11,3.447854e-13,1.996394e-14,1.693660e-15,
4.000000,128,128,4096,OS2-f8-fast,1.371112e+01,6.390059e+01,3.217401e+06,4.089449e+08,1.706547e+10,2.824693e+12,2.637964e+13,2.500155e+14,1.440038e+14,9.261149e+13,7.493178e+13,2.244670e+14,
4.000000,128,128,4096,OS2-f8-accu,6.534626e-05,2.639571e-06,1.242557e-07,2.077170e-09,3.080315e-10,5.441699e-12,5.907856e-13,3.572819e-14,3.072780e-16,2.067619e-16,2.139920e-16,2.177180e-16,
4.000000,128,128,8192,DGEMM,2.704262e-12,2.704262e-12,2.704262e-12,2.704262e-12,2.704262e-12,2.704262e-12,2.704262e-12,2.704262e-12,2.704262e-12,2.704262e-12,2.704262e-12,2.704262e-12,
4.000000,128,128,8192,OS1-7,5.137342e-07,5.137342e-07,5.137342e-07,5.137342e-07,5.137342e-07,5.137342e-07,5.137342e-07,5.137342e-07,5.137342e-07,5.137342e-07,5.137342e-07,5.137342e-07,
4.000000,128,128,8192,OS1-11,2.959295e-16,2.959295e-16,2.959295e-16,2.959295e-16,2.959295e-16,2.959295e-16,2.959295e-16,2.959295e-16,2.959295e-16,2.959295e-16,2.959295e-16,2.959295e-16,
4.000000,128,128,8192,OS2-i8-fast,1.000000e+00,1.000000e+00,8.830366e+00,7.483441e+01,1.616320e+06,2.743485e+08,3.476302e+09,4.344812e+11,5.810071e+12,2.188587e+12,4.742022e+12,2.339914e+13,
4.000000,128,128,8192,OS2-i8-accu,1.550471e-02,2.210560e-03,1.113279e-04,7.267482e-06,2.886944e-07,4.071055e-08,3.479604e-09,1.452390e-10,6.541321e-12,8.677586e-13,6.205654e-14,2.972057e-15,
4.000000,128,128,8192,OS2-f8-fast,1.254433e+00,1.294738e+00,2.155096e+06,9.603025e+08,3.390587e+10,1.758384e+13,3.720260e+13,2.112632e+14,4.018673e+13,5.521563e+13,2.593553e+13,4.651311e+13,
4.000000,128,128,8192,OS2-f8-accu,1.254430e-05,7.579478e-07,5.160313e-08,3.293873e-09,5.570536e-11,2.864832e-12,3.068932e-13,8.795808e-15,2.193533e-16,2.165131e-16,2.122346e-16,2.049791e-16,
4.000000,128,128,16384,DGEMM,2.247522e-12,2.247522e-12,2.247522e-12,2.247522e-12,2.247522e-12,2.247522e-12,2.247522e-12,2.247522e-12,2.247522e-12,2.247522e-12,2.247522e-12,2.247522e-12,
4.000000,128,128,16384,OS1-7,6.326099e-06,6.326099e-06,6.326099e-06,6.326099e-06,6.326099e-06,6.326099e-06,6.326099e-06,6.326099e-06,6.326099e-06,6.326099e-06,6.326099e-06,6.326099e-06,
4.000000,128,128,16384,OS1-11,9.491368e-13,9.491368e-13,9.491368e-13,9.491368e-13,9.491368e-13,9.491368e-13,9.491368e-13,9.491368e-13,9.491368e-13,9.491368e-13,9.491368e-13,9.491368e-13,
4.000000,128,128,16384,OS2-i8-fast,1.000000e+00,1.000000e+00,1.000000e+00,1.705080e+01,2.829730e+06,2.087545e+08,2.419045e+10,2.555068e+11,2.574035e+13,5.253981e+14,5.627465e+15,9.427095e+18,
4.000000,128,128,16384,OS2-i8-accu,3.495635e-01,7.478986e-02,1.248402e-02,3.416895e-04,1.966476e-05,1.080879e-06,1.081353e-07,4.604111e-09,7.112555e-10,2.422011e-11,1.993349e-12,1.160735e-13,
4.000000,128,128,16384,OS2-f8-fast,1.000000e+00,1.000000e+00,1.988978e+06,1.953603e+09,6.388585e+11,2.747534e+13,4.241078e+14,3.122836e+16,5.590388e+18,5.532064e+17,1.769897e+19,1.686152e+18,
4.000000,128,128,16384,OS2-f8-accu,1.752070e-04,3.257327e-06,3.691833e-07,2.172220e-08,3.900703e-10,2.426108e-11,2.950190e-13,5.762795e-14,3.479921e-15,2.157757e-16,2.165417e-16,2.136819e-16,
4.000000,128,128,32768,DGEMM,4.614366e-11,4.614366e-11,4.614366e-11,4.614366e-11,4.614366e-11,4.614366e-11,4.614366e-11,4.614366e-11,4.614366e-11,4.614366e-11,4.614366e-11,4.614366e-11,
4.000000,128,128,32768,OS1-7,9.456528e-07,9.456528e-07,9.456528e-07,9.456528e-07,9.456528e-07,9.456528e-07,9.456528e-07,9.456528e-07,9.456528e-07,9.456528e-07,9.456528e-07,9.456528e-07,
4.000000,128,128,32768,OS1-11,7.702363e-13,7.702363e-13,7.702363e-13,7.702363e-13,7.702363e-13,7.702363e-13,7.702363e-13,7.702363e-13,7.702363e-13,7.702363e-13,7.702363e-13,7.702363e-13,
4.000000,128,128,32768,OS2-i8-fast,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,4.196912e+05,1.052217e+08,1.411934e+11,2.160863e+12,4.143283e+14,5.259286e+15,2.240474e+16,5.239922e+16,
4.000000,128,128,32768,OS2-i8-accu,6.487903e-01,1.351899e-02,2.649126e-03,2.907061e-05,4.438781e-06,4.027006e-07,1.432634e-08,1.216017e-09,2.698287e-10,7.899257e-12,6.639442e-13,8.726957e-14,
4.000000,128,128,32768,OS2-f8-fast,1.000000e+00,1.000000e+00,6.950293e+05,1.428926e+09,6.943870e+11,8.298703e+13,5.567497e+15,2.823816e+17,5.121689e+18,9.576650e+17,4.539815e+17,4.773256e+18,
4.000000,128,128,32768,OS2-f8-accu,8.538391e-05,7.079206e-06,2.921967e-07,1.037436e-08,1.977461e-10,2.259326e-11,9.665355e-13,5.254266e-14,3.578433e-15,2.091107e-16,2.066548e-16,2.172335e-16,
4.000000,128,128,65536,DGEMM,4.100355e-11,4.100355e-11,4.100355e-11,4.100355e-11,4.100355e-11,4.100355e-11,4.100355e-11,4.100355e-11,4.100355e-11,4.100355e-11,4.100355e-11,4.100355e-11,
4.000000,128,128,65536,OS1-7,6.466534e-07,6.466534e-07,6.466534e-07,6.466534e-07,6.466534e-07,6.466534e-07,6.466534e-07,6.466534e-07,6.466534e-07,6.466534e-07,6.466534e-07,6.466534e-07,
4.000000,128,128,65536,OS1-11,1.268878e-12,1.268878e-12,1.268878e-12,1.268878e-12,1.268878e-12,1.268878e-12,1.268878e-12,1.268878e-12,1.268878e-12,1.268878e-12,1.268878e-12,1.268878e-12,
4.000000,128,128,65536,OS2-i8-fast,1.000000e+00,1.000000e+00,1.000000e+00,1.000000e+00,1.317889e+04,1.047455e+07,4.062683e+10,7.019748e+13,3.187513e+14,2.036889e+16,4.700704e+16,4.635423e+16,
4.000000,128,128,65536,OS2-i8-accu,6.971600e-01,3.853099e-02,1.143229e-03,1.027751e-04,1.099477e-05,6.233489e-07,4.371007e-08,2.816126e-09,2.891240e-10,5.870688e-12,1.340530e-12,1.622125e-13,
4.000000,128,128,65536,OS2-f8-fast,1.000000e+00,1.000000e+00,1.490912e+04,2.077660e+08,6.400860e+12,5.857075e+13,9.697281e+15,6.616586e+17,6.214268e+17,1.409062e+17,1.236981e+17,4.098573e+17,
4.000000,128,128,65536,OS2-f8-accu,7.232885e-05,1.651511e-06,1.510821e-07,6.264848e-09,2.891257e-10,7.686918e-12,5.997905e-13,3.243341e-14,7.282034e-16,2.160071e-16,2.133156e-16,2.095914e-16,
