phi,m,n,k,function,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
-1.000000e+00,2048,2048,1024,OS2-fast-19,2.163423e+00,3.970530e-03,4.771770e-04,1.851864e-03,8.595685e-04,7.488890e-04,
-1.000000e+00,2048,2048,1024,OS2-fast-20,2.055519e+00,4.178961e-03,5.121130e-04,1.930037e-03,9.186615e-04,7.812915e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-9,4.003132e+00,2.145803e-03,3.771865e-04,8.968610e-04,4.186705e-04,4.119415e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-10,3.681492e+00,2.333275e-03,3.891960e-04,9.953800e-04,4.605650e-04,4.458375e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-11,3.410985e+00,2.518315e-03,3.970915e-04,1.092872e-03,5.084115e-04,4.785500e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-12,3.198872e+00,2.685302e-03,4.049610e-04,1.179785e-03,5.513485e-04,5.109785e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-13,2.971532e+00,2.890743e-03,4.248095e-04,1.276211e-03,5.939575e-04,5.544170e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-14,2.762384e+00,3.109609e-03,4.397540e-04,1.397409e-03,6.427010e-04,5.888220e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-15,2.630854e+00,3.265075e-03,4.608530e-04,1.472508e-03,6.813525e-04,6.093775e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-16,2.440744e+00,3.519392e-03,5.413385e-04,1.566740e-03,7.241050e-04,6.529340e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-17,2.324114e+00,3.696003e-03,5.587125e-04,1.648359e-03,7.612930e-04,6.842725e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-18,2.211490e+00,3.884229e-03,5.689775e-04,1.746995e-03,8.151795e-04,7.072505e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-19,2.087147e+00,4.115635e-03,6.108715e-04,1.850218e-03,8.638570e-04,7.486510e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-20,1.992875e+00,4.310322e-03,6.325390e-04,1.932381e-03,9.188550e-04,7.816875e-04,
-1.000000e+00,2048,2048,2048,DGEMM,7.944817e-01,2.162400e-02,,,,,
-1.000000e+00,2048,2048,2048,OS2-fast-9,6.561066e+00,2.618457e-03,4.682325e-04,1.326223e-03,3.739730e-04,4.129355e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-10,5.957212e+00,2.883877e-03,5.031660e-04,1.461426e-03,4.187635e-04,4.655035e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-11,5.484291e+00,3.132560e-03,5.267235e-04,1.611423e-03,4.602595e-04,4.915185e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-12,5.113869e+00,3.359466e-03,5.481795e-04,1.741014e-03,5.014620e-04,5.348420e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-13,4.750022e+00,3.616798e-03,5.813190e-04,1.894318e-03,5.438765e-04,5.659665e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-14,4.431325e+00,3.876915e-03,6.158230e-04,2.051235e-03,5.825765e-04,5.949650e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-15,4.136109e+00,4.153631e-03,6.530860e-04,2.205018e-03,6.274815e-04,6.336135e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-16,3.832523e+00,4.482653e-03,7.895765e-04,2.325899e-03,6.680135e-04,6.709930e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-17,3.644092e+00,4.714445e-03,8.257580e-04,2.439528e-03,7.104290e-04,7.033930e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-18,3.492269e+00,4.919401e-03,8.544825e-04,2.553968e-03,7.493755e-04,7.321795e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-19,3.324537e+00,5.167598e-03,8.989555e-04,2.672742e-03,7.894990e-04,7.728815e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-20,3.165423e+00,5.427354e-03,9.691485e-04,2.784624e-03,8.329015e-04,8.087730e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-9,6.005545e+00,2.860668e-03,6.985575e-04,1.315663e-03,3.861015e-04,4.230865e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-10,5.483207e+00,3.133179e-03,7.301925e-04,1.477709e-03,4.243035e-04,4.555415e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-11,5.084469e+00,3.378891e-03,7.576030e-04,1.627920e-03,4.601240e-04,4.981620e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-12,4.759794e+00,3.609372e-03,7.835625e-04,1.755798e-03,5.072670e-04,5.245365e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-13,4.457615e+00,3.854049e-03,8.076420e-04,1.889141e-03,5.513730e-04,5.676635e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-14,4.154523e+00,4.135221e-03,8.435850e-04,2.055400e-03,5.915020e-04,6.030830e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-15,3.920906e+00,4.381608e-03,8.871000e-04,2.196728e-03,6.326535e-04,6.260565e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-16,3.673778e+00,4.676350e-03,9.925775e-04,2.304188e-03,6.739905e-04,6.708315e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-17,3.480951e+00,4.935396e-03,1.032539e-03,2.449524e-03,7.177535e-04,7.039560e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-18,3.330941e+00,5.157662e-03,1.066863e-03,2.558920e-03,7.573655e-04,7.342470e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-19,3.149834e+00,5.454214e-03,1.143474e-03,2.708409e-03,7.995445e-04,7.701660e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-20,3.016746e+00,5.694835e-03,1.194911e-03,2.819177e-03,8.424175e-04,8.109450e-04,
-1.000000e+00,2048,2048,4096,DGEMM,7.985219e-01,4.302917e-02,,,,,
-1.000000e+00,2048,2048,4096,OS2-fast-9,8.883663e+00,3.867744e-03,1.144484e-03,1.884868e-03,3.667395e-04,4.353395e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-10,8.011650e+00,4.288722e-03,1.269694e-03,2.100397e-03,4.080490e-04,4.711315e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-11,7.238811e+00,4.746599e-03,1.415119e-03,2.338745e-03,4.470990e-04,5.068885e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-12,6.613623e+00,5.195297e-03,1.574344e-03,2.542748e-03,4.887140e-04,5.529445e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-13,6.088617e+00,5.643275e-03,1.704271e-03,2.789480e-03,5.328330e-04,5.874840e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-14,5.666457e+00,6.063708e-03,1.843921e-03,2.992986e-03,5.690760e-04,6.162855e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-15,5.357688e+00,6.413165e-03,1.915893e-03,3.193332e-03,6.116200e-04,6.565705e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-16,5.039017e+00,6.818738e-03,2.127125e-03,3.307517e-03,6.515725e-04,6.960935e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-17,4.752032e+00,7.230536e-03,2.267297e-03,3.508717e-03,6.914685e-04,7.297145e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-18,4.478153e+00,7.672748e-03,2.410200e-03,3.735789e-03,7.319140e-04,7.603125e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-19,4.195448e+00,8.189767e-03,2.578712e-03,4.010442e-03,7.746390e-04,7.911595e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-20,3.958744e+00,8.679454e-03,2.756009e-03,4.241328e-03,8.156245e-04,8.283795e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-9,7.951595e+00,4.321113e-03,1.541900e-03,1.929567e-03,3.770290e-04,4.334220e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-10,7.302504e+00,4.705199e-03,1.644895e-03,2.135022e-03,4.187100e-04,4.702950e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-11,6.645794e+00,5.170148e-03,1.764250e-03,2.392536e-03,4.617950e-04,5.149750e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-12,6.105608e+00,5.627571e-03,1.903182e-03,2.647715e-03,5.011855e-04,5.401285e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-13,5.731301e+00,5.995103e-03,2.043193e-03,2.791932e-03,5.427420e-04,5.854715e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-14,5.282955e+00,6.503886e-03,2.191030e-03,3.073676e-03,5.824400e-04,6.199765e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-15,5.025853e+00,6.836598e-03,2.257095e-03,3.275350e-03,6.211885e-04,6.469510e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-16,4.766866e+00,7.208035e-03,2.464580e-03,3.359155e-03,6.551450e-04,6.947325e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-17,4.521347e+00,7.599448e-03,2.603762e-03,3.537294e-03,6.951795e-04,7.285455e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-18,4.236527e+00,8.110355e-03,2.769472e-03,3.814574e-03,7.375010e-04,7.600910e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-19,4.009574e+00,8.569424e-03,2.937945e-03,4.027399e-03,7.781495e-04,7.954510e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-20,3.824964e+00,8.983022e-03,3.087801e-03,4.199859e-03,8.155195e-04,8.339750e-04,
-1.000000e+00,2048,2048,8192,DGEMM,7.948834e-01,8.645227e-02,,,,,
-1.000000e+00,2048,2048,8192,OS2-fast-9,9.438781e+00,7.280546e-03,3.111159e-03,3.350636e-03,3.619845e-04,4.422395e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-10,8.208508e+00,8.371738e-03,3.596877e-03,3.865023e-03,4.011415e-04,4.759890e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-11,7.379491e+00,9.312224e-03,4.054717e-03,4.271447e-03,4.415340e-04,5.150745e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-12,6.630981e+00,1.036340e-02,4.565221e-03,4.732094e-03,4.818825e-04,5.448900e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-13,5.936033e+00,1.157667e-02,5.223354e-03,5.214149e-03,5.201425e-04,5.878155e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-14,5.460379e+00,1.258511e-02,5.759921e-03,5.606954e-03,5.614915e-04,6.151440e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-15,4.966041e+00,1.383788e-02,6.406451e-03,6.156725e-03,6.002625e-04,6.425100e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-16,4.542888e+00,1.512683e-02,7.268108e-03,6.486069e-03,6.416770e-04,6.905440e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-17,4.345598e+00,1.581359e-02,7.508873e-03,6.852638e-03,6.816570e-04,7.284570e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-18,4.161343e+00,1.651377e-02,7.819134e-03,7.196554e-03,7.211220e-04,7.555620e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-19,4.022852e+00,1.708228e-02,8.020792e-03,7.466971e-03,7.626180e-04,7.959860e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-20,3.865328e+00,1.777843e-02,8.291184e-03,7.818709e-03,8.047285e-04,8.371240e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-9,8.388636e+00,8.191972e-03,3.887684e-03,3.472425e-03,3.725445e-04,4.347030e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-10,7.381489e+00,9.309704e-03,4.352084e-03,4.025069e-03,4.128145e-04,4.721190e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-11,6.642100e+00,1.034605e-02,4.818941e-03,4.527314e-03,4.530605e-04,5.082980e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-12,6.124451e+00,1.122051e-02,5.298875e-03,4.863382e-03,4.926910e-04,5.423540e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-13,5.530560e+00,1.242541e-02,5.916116e-03,5.356219e-03,5.327330e-04,5.851920e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-14,5.112487e+00,1.344150e-02,6.447157e-03,5.763043e-03,5.760195e-04,6.218965e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-15,4.697303e+00,1.462956e-02,7.087780e-03,6.254862e-03,6.123290e-04,6.419790e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-16,4.352937e+00,1.578692e-02,7.903065e-03,6.510483e-03,6.442205e-04,6.898975e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-17,4.183610e+00,1.642588e-02,8.143522e-03,6.842212e-03,6.847190e-04,7.254490e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-18,4.028957e+00,1.705640e-02,8.420350e-03,7.115247e-03,7.276785e-04,7.584685e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-19,3.857286e+00,1.781550e-02,8.677867e-03,7.540457e-03,7.692340e-04,7.908205e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-20,3.927950e+00,1.749500e-02,8.222888e-03,7.582667e-03,8.101440e-04,8.412370e-04,
-1.000000e+00,2048,2048,16384,DGEMM,7.948176e-01,1.729189e-01,,,,,
-1.000000e+00,2048,2048,16384,OS2-fast-9,5.894911e+00,2.331485e-02,1.187421e-02,1.052127e-02,4.425560e-04,4.213335e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-10,5.357562e+00,2.565326e-02,1.292716e-02,1.171551e-02,4.902600e-04,4.559145e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-11,4.948111e+00,2.777605e-02,1.381350e-02,1.288709e-02,5.356825e-04,4.925920e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-12,4.727267e+00,2.907366e-02,1.381537e-02,1.412058e-02,5.835100e-04,5.280705e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-13,4.244119e+00,3.238339e-02,1.587196e-02,1.526652e-02,6.315435e-04,5.712830e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-14,3.828001e+00,3.590359e-02,1.820588e-02,1.635889e-02,6.813480e-04,6.038955e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-15,3.497374e+00,3.929775e-02,2.029736e-02,1.759119e-02,7.264155e-04,6.254305e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-16,3.204709e+00,4.288656e-02,2.259495e-02,1.878742e-02,7.736805e-04,6.726500e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-17,3.050608e+00,4.505297e-02,2.351432e-02,1.994028e-02,8.263545e-04,7.051855e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-18,2.888917e+00,4.757456e-02,2.492244e-02,2.096487e-02,8.771900e-04,7.306175e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-19,2.703853e+00,5.083078e-02,2.688307e-02,2.220020e-02,9.263710e-04,7.727870e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-20,2.585517e+00,5.315725e-02,2.794202e-02,2.341242e-02,9.787520e-04,8.050815e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-9,5.304446e+00,2.591014e-02,1.443583e-02,1.056588e-02,4.483345e-04,4.210260e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-10,4.877626e+00,2.817743e-02,1.545253e-02,1.171689e-02,4.993665e-04,4.562945e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-11,4.533487e+00,3.031639e-02,1.635037e-02,1.288223e-02,5.427315e-04,4.925940e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-12,4.343614e+00,3.164161e-02,1.638030e-02,1.411822e-02,5.895075e-04,5.280540e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-13,3.925374e+00,3.501296e-02,1.848426e-02,1.527061e-02,6.388930e-04,5.698665e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-14,3.573903e+00,3.845626e-02,2.079063e-02,1.635351e-02,6.867350e-04,6.039655e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-15,3.278388e+00,4.192273e-02,2.290505e-02,1.764825e-02,7.329215e-04,6.246980e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-16,3.029845e+00,4.536171e-02,2.502956e-02,1.879484e-02,7.806400e-04,6.727790e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-17,2.895761e+00,4.746212e-02,2.598382e-02,1.990292e-02,8.293555e-04,7.047320e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-18,2.738707e+00,5.018388e-02,2.747482e-02,2.111156e-02,8.829015e-04,7.300360e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-19,2.578609e+00,5.329965e-02,2.933074e-02,2.223487e-02,9.312380e-04,7.720150e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-20,2.728229e+00,5.037662e-02,2.496525e-02,2.352600e-02,9.824690e-04,8.133350e-04,
-1.000000e+00,2048,2048,32768,DGEMM,7.966789e-01,3.450297e-01,,,,,
-1.000000e+00,2048,2048,32768,OS2-fast-9,6.239376e+00,4.405535e-02,2.422478e-02,1.890254e-02,4.889730e-04,4.292400e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-10,5.801659e+00,4.737919e-02,2.542477e-02,2.093016e-02,5.427580e-04,4.636165e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-11,5.124358e+00,5.364143e-02,2.951963e-02,2.298416e-02,5.948315e-04,4.985445e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-12,4.585976e+00,5.993880e-02,3.367733e-02,2.506833e-02,6.460725e-04,5.325290e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-13,4.310024e+00,6.377642e-02,3.530834e-02,2.717714e-02,7.010680e-04,5.780135e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-14,4.076803e+00,6.742487e-02,3.683288e-02,2.923436e-02,7.541250e-04,6.114465e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-15,3.715481e+00,7.398179e-02,4.104029e-02,3.145323e-02,8.094695e-04,6.344685e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-16,3.320300e+00,8.278708e-02,4.754243e-02,3.365489e-02,8.622350e-04,6.798355e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-17,3.108918e+00,8.841593e-02,5.123866e-02,3.555135e-02,9.175685e-04,7.130845e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-18,2.889142e+00,9.514172e-02,5.567353e-02,3.768104e-02,9.725395e-04,7.413535e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-19,2.673671e+00,1.028092e-01,6.127146e-02,3.972140e-02,1.020408e-03,7.796980e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-20,2.508313e+00,1.095867e-01,6.599343e-02,4.170042e-02,1.071871e-03,8.128230e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-9,5.561581e+00,4.942442e-02,2.960777e-02,1.893662e-02,4.911360e-04,4.305415e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-10,5.205810e+00,5.280214e-02,3.067176e-02,2.112423e-02,5.436915e-04,4.651225e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-11,4.650033e+00,5.911311e-02,3.476487e-02,2.323807e-02,5.987020e-04,5.041470e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-12,4.208082e+00,6.532142e-02,3.893774e-02,2.520669e-02,6.481745e-04,5.335685e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-13,3.961567e+00,6.938615e-02,4.073482e-02,2.732586e-02,7.018570e-04,5.790090e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-14,3.755842e+00,7.318675e-02,4.229696e-02,2.952774e-02,7.532160e-04,6.135820e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-15,3.455536e+00,7.954711e-02,4.652609e-02,3.150790e-02,8.095905e-04,6.365310e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-16,3.131357e+00,8.778235e-02,5.252088e-02,3.363239e-02,8.652260e-04,6.811805e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-17,2.937983e+00,9.356008e-02,5.624089e-02,3.553186e-02,9.193075e-04,7.137315e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-18,2.745771e+00,1.001096e-01,6.069424e-02,3.769575e-02,9.711080e-04,7.440075e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-19,2.547318e+00,1.079087e-01,6.631113e-02,3.984177e-02,1.025709e-03,7.803890e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-20,2.434888e+00,1.128914e-01,6.925472e-02,4.169934e-02,1.073126e-03,8.118550e-04,
-1.000000e+00,2048,2048,65536,DGEMM,7.975507e-01,6.893051e-01,,,,,
-1.000000e+00,2048,2048,65536,OS2-fast-9,3.765209e+00,1.460094e-01,1.009903e-01,4.407089e-02,4.844870e-04,4.236425e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-10,3.287970e+00,1.672022e-01,1.184142e-01,4.782033e-02,5.399660e-04,4.595040e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-11,2.845863e+00,1.931772e-01,1.391954e-01,5.270754e-02,5.957385e-04,4.891220e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-12,2.358363e+00,2.331091e-01,1.744706e-01,5.798777e-02,6.516110e-04,5.286355e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-13,2.076268e+00,2.647807e-01,2.007759e-01,6.272582e-02,7.065885e-04,5.721600e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-14,1.868541e+00,2.942166e-01,2.251974e-01,6.716992e-02,7.626310e-04,6.032690e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-15,1.711288e+00,3.212527e-01,2.462155e-01,7.336979e-02,8.117530e-04,6.278595e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-16,1.571846e+00,3.497517e-01,2.688683e-01,7.936795e-02,8.584545e-04,6.742155e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-17,1.394810e+00,3.941438e-01,3.096189e-01,8.296733e-02,9.177065e-04,6.996090e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-18,1.244693e+00,4.416799e-01,3.542112e-01,8.584690e-02,9.757255e-04,7.374455e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-19,1.119180e+00,4.912128e-01,3.977192e-01,9.131020e-02,1.033707e-03,7.719010e-04,
-1.000000e+00,2048,2048,65536,OS2-fast-20,1.015514e+00,5.413571e-01,4.430320e-01,9.643784e-02,1.088370e-03,8.012785e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-9,3.443787e+00,1.596370e-01,1.148504e-01,4.396725e-02,4.863115e-04,4.213235e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-10,3.039378e+00,1.808777e-01,1.319928e-01,4.784439e-02,5.429865e-04,4.564925e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-11,2.657245e+00,2.068894e-01,1.527652e-01,5.298447e-02,6.003905e-04,4.925705e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-12,2.231445e+00,2.463676e-01,1.878004e-01,5.821450e-02,6.517110e-04,5.232935e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-13,1.979825e+00,2.776790e-01,2.142385e-01,6.277863e-02,7.059800e-04,5.669365e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-14,1.788652e+00,3.073576e-01,2.384986e-01,6.737270e-02,7.640815e-04,6.025540e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-15,1.642755e+00,3.346547e-01,2.597626e-01,7.343683e-02,8.128090e-04,6.277000e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-16,1.513420e+00,3.632539e-01,2.821637e-01,7.964075e-02,8.606310e-04,6.728010e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-17,1.350016e+00,4.072218e-01,3.229296e-01,8.293365e-02,9.187330e-04,7.035715e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-18,1.207251e+00,4.553783e-01,3.672121e-01,8.614440e-02,9.783660e-04,7.322235e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-19,1.089420e+00,5.046318e-01,4.114734e-01,9.147771e-02,1.032317e-03,7.716775e-04,
-1.000000e+00,2048,2048,65536,OS2-accu-20,9.798744e-01,5.610472e-01,4.628319e-01,9.648854e-02,1.088725e-03,8.041865e-04,
-1.000000e+00,4096,4096,1024,DGEMM,8.090015e-01,4.247178e-02,,,,,
-1.000000e+00,4096,4096,1024,OS2-fast-9,5.818376e+00,5.905383e-03,5.010995e-04,2.208550e-03,1.559314e-03,1.601997e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-10,5.286714e+00,6.499262e-03,5.278025e-04,2.478880e-03,1.717152e-03,1.744376e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-11,4.880426e+00,7.040315e-03,5.495230e-04,2.678238e-03,1.895296e-03,1.882073e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-12,4.525658e+00,7.592209e-03,5.708500e-04,2.919152e-03,2.051959e-03,2.016035e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-13,4.200576e+00,8.179768e-03,5.954995e-04,3.173237e-03,2.225763e-03,2.150422e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-14,3.933612e+00,8.734908e-03,6.179605e-04,3.377984e-03,2.407616e-03,2.296364e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-15,3.703130e+00,9.278566e-03,6.462315e-04,3.604790e-03,2.556892e-03,2.439165e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-16,3.459326e+00,9.932496e-03,8.142490e-04,3.763699e-03,2.730477e-03,2.587358e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-17,3.280326e+00,1.047449e-02,8.516355e-04,3.970699e-03,2.912973e-03,2.712379e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-18,3.116838e+00,1.102391e-02,8.928230e-04,4.180510e-03,3.072942e-03,2.839781e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-19,2.955022e+00,1.162757e-02,9.343135e-04,4.411942e-03,3.263419e-03,2.989296e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-20,2.814304e+00,1.220896e-02,1.005069e-03,4.624274e-03,3.418936e-03,3.125266e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-9,5.377632e+00,6.389380e-03,1.046411e-03,2.177442e-03,1.541626e-03,1.596793e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-10,4.926481e+00,6.974500e-03,1.075990e-03,2.418569e-03,1.699662e-03,1.746758e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-11,4.569315e+00,7.519669e-03,1.089008e-03,2.620462e-03,1.874624e-03,1.885905e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-12,4.253315e+00,8.078343e-03,1.130373e-03,2.846917e-03,2.043674e-03,2.020092e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-13,3.988090e+00,8.615587e-03,1.148258e-03,3.057437e-03,2.218688e-03,2.162569e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-14,3.732705e+00,9.205051e-03,1.192628e-03,3.269541e-03,2.388902e-03,2.309168e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-15,3.527381e+00,9.740865e-03,1.195423e-03,3.543273e-03,2.538904e-03,2.435711e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-16,3.290263e+00,1.044285e-02,1.364237e-03,3.729631e-03,2.721918e-03,2.590881e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-17,3.131129e+00,1.097359e-02,1.395721e-03,3.914105e-03,2.906083e-03,2.719422e-03,
