phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,4096,4096,4096,OS2-f8-fast-16,2.694270e+00,5.101157e-02,1.346309e-02,2.815642e-02,6.239150e-03,3.099255e-03,
-1.000000,4096,4096,4096,OS2-f8-accu-12,3.550098e+00,3.871413e-02,1.067077e-02,2.092707e-02,4.695784e-03,2.373052e-03,
-1.000000,4096,4096,4096,OS2-f8-accu-13,3.214551e+00,4.275525e-02,1.200656e-02,2.305108e-02,5.077947e-03,2.559113e-03,
-1.000000,4096,4096,4096,OS2-f8-accu-14,3.038803e+00,4.522799e-02,1.289507e-02,2.406037e-02,5.465949e-03,2.755614e-03,
-1.000000,4096,4096,4096,OS2-f8-accu-15,2.787468e+00,4.930602e-02,1.404564e-02,2.643244e-02,5.865874e-03,2.906436e-03,
-1.000000,4096,4096,4096,OS2-f8-accu-16,2.602060e+00,5.281929e-02,1.514917e-02,2.829896e-02,6.237815e-03,3.091577e-03,
-1.000000,4096,4096,4096,DGEMM,8.075461e-01,1.701933e-01,,,,,
-1.000000,8192,8192,8192,OS2-i8-fast-12,1.025392e+01,1.072284e-01,2.191327e-02,6.899307e-02,6.548318e-03,9.717237e-03,
-1.000000,8192,8192,8192,OS2-i8-fast-13,9.122363e+00,1.205293e-01,2.849286e-02,7.472726e-02,7.089703e-03,1.025844e-02,
-1.000000,8192,8192,8192,OS2-i8-fast-14,8.901436e+00,1.235207e-01,2.458791e-02,8.029116e-02,7.633107e-03,1.095395e-02,
-1.000000,8192,8192,8192,OS2-i8-fast-15,8.201644e+00,1.340599e-01,2.817676e-02,8.608923e-02,8.181133e-03,1.153403e-02,
-1.000000,8192,8192,8192,OS2-i8-fast-16,7.419092e+00,1.482003e-01,3.541387e-02,9.183367e-02,8.724015e-03,1.220392e-02,
-1.000000,8192,8192,8192,OS2-i8-accu-12,9.626240e+00,1.142203e-01,2.896933e-02,6.890641e-02,6.548463e-03,9.738783e-03,
-1.000000,8192,8192,8192,OS2-i8-accu-13,8.868289e+00,1.239824e-01,3.177485e-02,7.470521e-02,7.090367e-03,1.035671e-02,
-1.000000,8192,8192,8192,OS2-i8-accu-14,8.055718e+00,1.364883e-01,3.757571e-02,8.031096e-02,7.634772e-03,1.092491e-02,
-1.000000,8192,8192,8192,OS2-i8-accu-15,7.696945e+00,1.428504e-01,3.698181e-02,8.607410e-02,8.180371e-03,1.156624e-02,
-1.000000,8192,8192,8192,OS2-i8-accu-16,7.174244e+00,1.532582e-01,4.050020e-02,9.173063e-02,8.724541e-03,1.225068e-02,
-1.000000,8192,8192,8192,OS2-f8-fast-12,3.392323e+00,3.241176e-01,9.072979e-02,2.057878e-01,1.839885e-02,9.149963e-03,
-1.000000,8192,8192,8192,OS2-f8-accu-12,3.423830e+00,3.211350e-01,8.737275e-02,2.061289e-01,1.841237e-02,9.141743e-03,
-1.000000,8192,8192,8192,DGEMM,8.116275e-01,1.354700e+00,,,,,
