phi,m,n,k,function,TFLOPS,total_time[sec],quantization,low_prec_gemm,requantization,dequantization,
-1.000000e+00,1024,1024,65536,OS2-accu-17,1.986157e+00,6.919843e-02,2.084284e-02,4.708456e-02,9.823335e-04,2.590115e-04,
-1.000000e+00,1024,1024,65536,OS2-accu-18,1.876069e+00,7.325901e-02,2.170335e-02,5.018568e-02,1.026556e-03,2.669020e-04,
-1.000000e+00,1024,1024,65536,OS2-accu-19,1.784564e+00,7.701544e-02,2.260732e-02,5.296457e-02,1.104217e-03,2.804970e-04,
-1.000000e+00,1024,1024,65536,OS2-accu-20,1.701017e+00,8.079813e-02,2.345328e-02,5.572707e-02,1.149632e-03,2.945605e-04,
-1.000000e+00,1024,1024,65536,Oz1-6,5.942387e+00,2.312858e-02,,,,,
-1.000000e+00,1024,1024,65536,Oz1-7,4.843657e+00,2.837504e-02,,,,,
-1.000000e+00,1024,1024,65536,Oz1-8,4.069674e+00,3.377149e-02,,,,,
-1.000000e+00,1024,1024,65536,Oz1-9,3.417265e+00,4.021899e-02,,,,,
-1.000000e+00,2048,2048,1024,DGEMM,6.150231e-01,1.396685e-02,,,,,
-1.000000e+00,2048,2048,1024,OS2-fast-9,2.647475e+00,3.244576e-03,2.358180e-04,1.931517e-03,4.374545e-04,5.481655e-04,
-1.000000e+00,2048,2048,1024,OS2-fast-10,2.464780e+00,3.485072e-03,2.714880e-04,2.092094e-03,4.562800e-04,5.864685e-04,
-1.000000e+00,2048,2048,1024,OS2-fast-11,2.269645e+00,3.784704e-03,2.983600e-04,2.283270e-03,4.981685e-04,6.222505e-04,
-1.000000e+00,2048,2048,1024,OS2-fast-12,2.078937e+00,4.131888e-03,3.275370e-04,2.511867e-03,5.294985e-04,6.733875e-04,
-1.000000e+00,2048,2048,1024,OS2-fast-13,1.884048e+00,4.559296e-03,3.556460e-04,2.786393e-03,6.167465e-04,7.337810e-04,
-1.000000e+00,2048,2048,1024,OS2-fast-14,1.777318e+00,4.833088e-03,3.771475e-04,2.954256e-03,6.650400e-04,7.628955e-04,
-1.000000e+00,2048,2048,1024,OS2-fast-15,1.679065e+00,5.115904e-03,3.975800e-04,3.137796e-03,6.889600e-04,7.980680e-04,
-1.000000e+00,2048,2048,1024,OS2-fast-16,1.494750e+00,5.746736e-03,4.209655e-04,3.542738e-03,8.742405e-04,8.569535e-04,
-1.000000e+00,2048,2048,1024,OS2-fast-17,1.480121e+00,5.803536e-03,4.491300e-04,3.594483e-03,7.606055e-04,8.910675e-04,
-1.000000e+00,2048,2048,1024,OS2-fast-18,1.394604e+00,6.159408e-03,4.725655e-04,3.800798e-03,8.746250e-04,9.332920e-04,
-1.000000e+00,2048,2048,1024,OS2-fast-19,1.303996e+00,6.587392e-03,5.089595e-04,4.077623e-03,9.255885e-04,9.996630e-04,
-1.000000e+00,2048,2048,1024,OS2-fast-20,1.250928e+00,6.866848e-03,5.295920e-04,4.234577e-03,9.966170e-04,1.021869e-03,
-1.000000e+00,2048,2048,1024,OS2-accu-9,2.445335e+00,3.512784e-03,4.883280e-04,1.943984e-03,4.554095e-04,5.412970e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-10,2.280704e+00,3.766352e-03,5.278340e-04,2.098025e-03,4.802890e-04,5.862070e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-11,2.025745e+00,4.240384e-03,5.511510e-04,2.396079e-03,5.843800e-04,6.333645e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-12,1.877893e+00,4.574240e-03,5.814055e-04,2.611294e-03,6.228960e-04,6.710395e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-13,1.786568e+00,4.808064e-03,6.014270e-04,2.775627e-03,6.752330e-04,7.130880e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-14,1.692435e+00,5.075488e-03,6.246210e-04,2.922780e-03,6.991655e-04,7.583745e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-15,1.588601e+00,5.407232e-03,6.577480e-04,3.180417e-03,6.782750e-04,8.109490e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-16,1.499535e+00,5.728400e-03,6.792040e-04,3.358270e-03,7.868810e-04,8.394995e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-17,1.373918e+00,6.252144e-03,7.068380e-04,3.701570e-03,8.580500e-04,8.868740e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-18,1.330901e+00,6.454224e-03,7.352615e-04,3.826262e-03,9.043950e-04,9.378990e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-19,1.273800e+00,6.743552e-03,7.594740e-04,4.001150e-03,9.493000e-04,9.736390e-04,
-1.000000e+00,2048,2048,1024,OS2-accu-20,1.201796e+00,7.147584e-03,7.818645e-04,4.254801e-03,1.013505e-03,1.028725e-03,
-1.000000e+00,2048,2048,1024,Oz1-6,6.735893e+00,1.275248e-03,,,,,
-1.000000e+00,2048,2048,1024,Oz1-7,5.418998e+00,1.585152e-03,,,,,
-1.000000e+00,2048,2048,1024,Oz1-8,4.454917e+00,1.928192e-03,,,,,
-1.000000e+00,2048,2048,1024,Oz1-9,3.746587e+00,2.292736e-03,,,,,
-1.000000e+00,2048,2048,2048,DGEMM,6.153728e-01,2.791782e-02,,,,,
-1.000000e+00,2048,2048,2048,OS2-fast-9,3.326286e+00,5.164880e-03,5.248100e-04,3.434529e-03,5.324140e-04,5.613055e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-10,3.063737e+00,5.607488e-03,5.716770e-04,3.741424e-03,6.016800e-04,6.020515e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-11,2.718960e+00,6.318544e-03,6.208215e-04,4.241025e-03,7.258425e-04,6.690320e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-12,2.526624e+00,6.799536e-03,6.676215e-04,4.549381e-03,8.068245e-04,6.906570e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-13,2.323061e+00,7.395360e-03,7.225000e-04,4.992193e-03,8.275860e-04,7.476875e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-14,2.178152e+00,7.887360e-03,7.717375e-04,5.333645e-03,9.276445e-04,7.881380e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-15,2.031520e+00,8.456656e-03,8.249350e-04,5.749921e-03,1.009541e-03,8.336435e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-16,1.893391e+00,9.073600e-03,8.638455e-04,6.113500e-03,1.105566e-03,8.776305e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-17,1.802548e+00,9.530880e-03,9.171095e-04,6.587553e-03,1.069481e-03,9.334070e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-18,1.699475e+00,1.010893e-02,9.656600e-04,6.886735e-03,1.283227e-03,9.659795e-04,
-1.000000e+00,2048,2048,2048,OS2-fast-19,1.618856e+00,1.061235e-02,1.034343e-03,7.272172e-03,1.203489e-03,1.022864e-03,
-1.000000e+00,2048,2048,2048,OS2-fast-20,1.538211e+00,1.116874e-02,1.078362e-03,7.616497e-03,1.321108e-03,1.057280e-03,
-1.000000e+00,2048,2048,2048,OS2-accu-9,3.026714e+00,5.676080e-03,9.624035e-04,3.437724e-03,6.295815e-04,5.620785e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-10,2.844319e+00,6.040064e-03,1.009767e-03,3.750797e-03,5.878775e-04,6.022980e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-11,2.598456e+00,6.611568e-03,1.060098e-03,4.152683e-03,6.622515e-04,6.561430e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-12,2.404781e+00,7.144048e-03,1.107921e-03,4.542589e-03,7.422865e-04,6.985275e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-13,2.225390e+00,7.719936e-03,1.162890e-03,4.908587e-03,8.759530e-04,7.393985e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-14,2.084774e+00,8.240640e-03,1.209633e-03,5.312981e-03,8.682530e-04,7.843035e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-15,1.955379e+00,8.785952e-03,1.257588e-03,5.677986e-03,9.524195e-04,8.244060e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-16,1.841187e+00,9.330864e-03,1.306246e-03,6.017388e-03,1.065477e-03,8.678570e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-17,1.731420e+00,9.922416e-03,1.355839e-03,6.505012e-03,1.142729e-03,9.218160e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-18,1.645322e+00,1.044165e-02,1.412388e-03,6.830737e-03,1.142109e-03,9.621625e-04,
-1.000000e+00,2048,2048,2048,OS2-accu-19,1.560608e+00,1.100845e-02,1.462570e-03,7.205368e-03,1.268999e-03,1.006709e-03,
-1.000000e+00,2048,2048,2048,OS2-accu-20,1.481234e+00,1.159835e-02,1.512448e-03,7.691093e-03,1.271111e-03,1.058844e-03,
-1.000000e+00,2048,2048,2048,Oz1-6,7.425190e+00,2.313728e-03,,,,,
-1.000000e+00,2048,2048,2048,Oz1-7,5.983315e+00,2.871296e-03,,,,,
-1.000000e+00,2048,2048,2048,Oz1-8,4.823811e+00,3.561472e-03,,,,,
-1.000000e+00,2048,2048,2048,Oz1-9,3.994709e+00,4.300656e-03,,,,,
-1.000000e+00,2048,2048,4096,DGEMM,6.158027e-01,5.579667e-02,,,,,
-1.000000e+00,2048,2048,4096,OS2-fast-9,3.830852e+00,8.969216e-03,1.075225e-03,6.379632e-03,8.648170e-04,5.714665e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-10,3.411899e+00,1.007056e-02,1.174981e-03,7.306335e-03,9.007550e-04,6.341415e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-11,3.158315e+00,1.087914e-02,1.267965e-03,7.864971e-03,1.015471e-03,6.667520e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-12,2.878514e+00,1.193662e-02,1.368073e-03,8.640236e-03,1.115541e-03,7.136055e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-13,2.671937e+00,1.285949e-02,1.465238e-03,9.445045e-03,1.156961e-03,7.687695e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-14,2.491509e+00,1.379074e-02,1.562504e-03,1.012333e-02,1.228402e-03,8.108500e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-15,2.338940e+00,1.469030e-02,1.659296e-03,1.080358e-02,1.328203e-03,8.536205e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-16,2.194916e+00,1.565424e-02,1.755688e-03,1.149484e-02,1.422024e-03,8.958645e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-17,2.083546e+00,1.649099e-02,1.854195e-03,1.212613e-02,1.529619e-03,9.335315e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-18,1.965811e+00,1.747866e-02,1.955564e-03,1.287178e-02,1.621601e-03,9.848935e-04,
-1.000000e+00,2048,2048,4096,OS2-fast-19,1.851723e+00,1.855555e-02,2.070261e-03,1.361095e-02,1.731848e-03,1.035218e-03,
-1.000000e+00,2048,2048,4096,OS2-fast-20,1.757652e+00,1.954866e-02,2.166643e-03,1.439793e-02,1.837969e-03,1.077323e-03,
-1.000000e+00,2048,2048,4096,OS2-accu-9,3.572851e+00,9.616896e-03,1.875188e-03,6.334867e-03,7.594740e-04,5.656510e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-10,3.230892e+00,1.063475e-02,1.976360e-03,7.101162e-03,8.661590e-04,6.172290e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-11,2.961765e+00,1.160110e-02,2.077775e-03,7.847352e-03,9.545555e-04,6.656425e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-12,2.731994e+00,1.257680e-02,2.178177e-03,8.527813e-03,1.115855e-03,7.057065e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-13,2.511010e+00,1.368363e-02,2.278083e-03,9.339087e-03,1.160519e-03,7.585895e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-14,2.368853e+00,1.450480e-02,2.372440e-03,9.977052e-03,1.250441e-03,8.050075e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-15,2.239426e+00,1.534310e-02,2.465098e-03,1.067531e-02,1.264279e-03,8.414295e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-16,2.094027e+00,1.640845e-02,2.561661e-03,1.144291e-02,1.472427e-03,8.953705e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-17,1.974080e+00,1.740544e-02,2.662171e-03,1.213759e-02,1.612880e-03,9.402685e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-18,1.866355e+00,1.841008e-02,2.772093e-03,1.286825e-02,1.676603e-03,9.859750e-04,
-1.000000e+00,2048,2048,4096,OS2-accu-19,1.788841e+00,1.920782e-02,2.879229e-03,1.358413e-02,1.632088e-03,1.035447e-03,
-1.000000e+00,2048,2048,4096,OS2-accu-20,1.706312e+00,2.013685e-02,2.969131e-03,1.423598e-02,1.776040e-03,1.070297e-03,
-1.000000e+00,2048,2048,4096,Oz1-6,7.550476e+00,4.550672e-03,,,,,
-1.000000e+00,2048,2048,4096,Oz1-7,6.042033e+00,5.686784e-03,,,,,
-1.000000e+00,2048,2048,4096,Oz1-8,4.863314e+00,7.065088e-03,,,,,
-1.000000e+00,2048,2048,4096,Oz1-9,4.029110e+00,8.527872e-03,,,,,
-1.000000e+00,2048,2048,8192,DGEMM,6.158387e-01,1.115868e-01,,,,,
-1.000000e+00,2048,2048,8192,OS2-fast-9,3.980142e+00,1.726558e-02,2.276886e-03,1.316895e-02,1.222859e-03,5.319710e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-10,3.596520e+00,1.910722e-02,2.502875e-03,1.460463e-02,1.309901e-03,5.736735e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-11,3.274816e+00,2.098422e-02,2.723190e-03,1.606156e-02,1.473638e-03,6.172835e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-12,3.004449e+00,2.287258e-02,2.951321e-03,1.757366e-02,1.606127e-03,6.602125e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-13,2.775212e+00,2.476189e-02,3.057639e-03,1.913140e-02,1.754116e-03,7.059280e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-14,2.581177e+00,2.662331e-02,3.279562e-03,2.059755e-02,1.885032e-03,7.486890e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-15,2.411341e+00,2.849845e-02,3.510645e-03,2.208593e-02,2.031194e-03,7.916820e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-16,2.276799e+00,3.018250e-02,3.735588e-03,2.342337e-02,2.121100e-03,8.258180e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-17,2.144592e+00,3.204315e-02,3.960293e-03,2.484298e-02,2.325047e-03,8.653360e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-18,2.023147e+00,3.396662e-02,4.193272e-03,2.634085e-02,2.464671e-03,9.086850e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-19,1.919502e+00,3.580069e-02,4.404904e-03,2.787577e-02,2.520667e-03,9.526160e-04,
-1.000000e+00,2048,2048,8192,OS2-fast-20,1.821023e+00,3.773673e-02,4.621801e-03,2.935981e-02,2.707301e-03,9.955740e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-9,3.690037e+00,1.862298e-02,3.654249e-03,1.313582e-02,1.194526e-03,5.326870e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-10,3.356282e+00,2.047488e-02,3.852610e-03,1.460599e-02,1.352201e-03,5.734815e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-11,3.070663e+00,2.237936e-02,4.063248e-03,1.615966e-02,1.458377e-03,6.176125e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-12,2.839449e+00,2.420170e-02,4.277087e-03,1.757822e-02,1.593748e-03,6.589415e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-13,2.629452e+00,2.613453e-02,4.473299e-03,1.917574e-02,1.719547e-03,7.097565e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-14,2.459783e+00,2.793722e-02,4.666169e-03,2.051290e-02,1.893178e-03,7.426490e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-15,2.318136e+00,2.964429e-02,4.881116e-03,2.190265e-02,1.993412e-03,7.801290e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-16,2.207135e+00,3.113515e-02,5.088287e-03,2.341305e-02,1.755531e-03,8.244800e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-17,2.041985e+00,3.365328e-02,5.347909e-03,2.548044e-02,1.936546e-03,8.847545e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-18,1.929774e+00,3.561011e-02,5.570420e-03,2.691073e-02,2.081141e-03,9.344110e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-19,1.865405e+00,3.683890e-02,5.739405e-03,2.789837e-02,2.184508e-03,9.576335e-04,
-1.000000e+00,2048,2048,8192,OS2-accu-20,1.773912e+00,3.873895e-02,5.936737e-03,2.942161e-02,2.354387e-03,9.941830e-04,
-1.000000e+00,2048,2048,8192,Oz1-6,7.309201e+00,9.401776e-03,,,,,
-1.000000e+00,2048,2048,8192,Oz1-7,5.749329e+00,1.195261e-02,,,,,
-1.000000e+00,2048,2048,8192,Oz1-8,4.649038e+00,1.478144e-02,,,,,
-1.000000e+00,2048,2048,8192,Oz1-9,3.849199e+00,1.785293e-02,,,,,
-1.000000e+00,2048,2048,16384,DGEMM,6.158782e-01,2.231593e-01,,,,,
-1.000000e+00,2048,2048,16384,OS2-fast-9,4.160889e+00,3.303115e-02,4.877673e-03,2.632386e-02,1.255861e-03,5.503690e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-10,3.731837e+00,3.682877e-02,5.275915e-03,2.941380e-02,1.489581e-03,6.001465e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-11,3.401448e+00,4.040602e-02,5.694807e-03,3.236721e-02,1.628464e-03,6.390770e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-12,3.128580e+00,4.393014e-02,6.090535e-03,3.532528e-02,1.752011e-03,6.848240e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-13,2.869215e+00,4.790123e-02,6.485118e-03,3.866748e-02,1.939535e-03,7.306830e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-14,2.675971e+00,5.136040e-02,6.891557e-03,4.143306e-02,2.113092e-03,7.782365e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-15,2.504829e+00,5.486959e-02,7.305590e-03,4.448091e-02,2.226824e-03,8.253145e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-16,2.369496e+00,5.800346e-02,7.677671e-03,4.685588e-02,2.282311e-03,8.494640e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-17,2.216610e+00,6.200411e-02,7.438098e-03,4.605946e-02,2.384107e-03,8.301280e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-18,2.103412e+00,6.534095e-02,8.566612e-03,5.312698e-02,2.690308e-03,9.410110e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-19,1.991642e+00,6.900787e-02,8.762157e-03,5.449801e-02,2.761027e-03,9.631985e-04,
-1.000000e+00,2048,2048,16384,OS2-fast-20,1.886737e+00,7.284480e-02,9.403784e-03,5.929360e-02,3.035799e-03,1.040165e-03,
-1.000000e+00,2048,2048,16384,OS2-accu-9,3.841652e+00,3.577600e-02,7.353025e-03,2.640048e-02,1.303318e-03,5.606390e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-10,3.502102e+00,3.924470e-02,7.735807e-03,2.933559e-02,1.451545e-03,5.906500e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-11,3.197903e+00,4.297784e-02,8.157292e-03,3.236716e-02,1.630028e-03,6.408870e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-12,2.961503e+00,4.640851e-02,8.544479e-03,3.518228e-02,1.770981e-03,6.812215e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-13,2.731667e+00,5.031322e-02,8.975528e-03,3.837779e-02,1.920781e-03,7.323565e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-14,2.561285e+00,5.366016e-02,9.366096e-03,4.124707e-02,2.033704e-03,7.743390e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-15,2.406628e+00,5.710851e-02,9.822555e-03,4.430526e-02,2.229856e-03,8.113890e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-16,2.275687e+00,6.039450e-02,1.021252e-02,4.695382e-02,2.360097e-03,8.603860e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-17,2.140251e+00,6.421627e-02,1.064808e-02,5.001937e-02,2.499868e-03,9.024445e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-18,2.030601e+00,6.768387e-02,1.108630e-02,5.290593e-02,2.699081e-03,9.440375e-04,
-1.000000e+00,2048,2048,16384,OS2-accu-19,1.915440e+00,7.175322e-02,1.155832e-02,5.621474e-02,2.819598e-03,1.001509e-03,
-1.000000e+00,2048,2048,16384,OS2-accu-20,1.828105e+00,7.518111e-02,1.194078e-02,5.912788e-02,2.995814e-03,1.039958e-03,
-1.000000e+00,2048,2048,16384,Oz1-6,7.122057e+00,1.929765e-02,,,,,
-1.000000e+00,2048,2048,16384,Oz1-7,5.564842e+00,2.469773e-02,,,,,
-1.000000e+00,2048,2048,16384,Oz1-8,4.460026e+00,3.081573e-02,,,,,
-1.000000e+00,2048,2048,16384,Oz1-9,3.644646e+00,3.770982e-02,,,,,
-1.000000e+00,2048,2048,32768,DGEMM,6.154645e-01,4.466186e-01,,,,,
-1.000000e+00,2048,2048,32768,OS2-fast-9,4.226997e+00,6.502912e-02,9.794813e-03,5.331658e-02,1.314328e-03,5.607580e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-10,3.818354e+00,7.198859e-02,1.063372e-02,5.929833e-02,1.400242e-03,6.079220e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-11,3.467088e+00,7.928207e-02,1.144008e-02,6.536261e-02,1.717412e-03,6.565265e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-12,3.174338e+00,8.659376e-02,1.232458e-02,7.159115e-02,1.887681e-03,7.080070e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-13,2.930950e+00,9.378458e-02,1.313323e-02,7.789500e-02,2.001937e-03,7.554705e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-14,2.721091e+00,1.010175e-01,1.395254e-02,8.414028e-02,2.200141e-03,8.034375e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-15,2.540968e+00,1.081784e-01,1.477995e-02,9.007921e-02,2.357757e-03,8.413615e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-16,2.396325e+00,1.147081e-01,1.564550e-02,9.560722e-02,2.480190e-03,8.932945e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-17,2.260458e+00,1.216027e-01,1.649036e-02,1.014919e-01,2.680059e-03,9.347645e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-18,2.133598e+00,1.288330e-01,1.730645e-02,1.076305e-01,2.733374e-03,9.714300e-04,
-1.000000e+00,2048,2048,32768,OS2-fast-19,2.021225e+00,1.359957e-01,1.814234e-02,1.138068e-01,2.902063e-03,1.023728e-03,
-1.000000e+00,2048,2048,32768,OS2-fast-20,1.923084e+00,1.429360e-01,1.900228e-02,1.196374e-01,3.062428e-03,1.072976e-03,
-1.000000e+00,2048,2048,32768,OS2-accu-9,3.909504e+00,7.031017e-02,1.503905e-02,5.329388e-02,1.368516e-03,5.689305e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-10,3.550596e+00,7.741741e-02,1.583328e-02,5.940567e-02,1.506312e-03,6.164335e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-11,3.247280e+00,8.464867e-02,1.667615e-02,6.550286e-02,1.706395e-03,6.644360e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-12,2.997454e+00,9.170379e-02,1.757287e-02,7.148597e-02,1.869218e-03,7.150455e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-13,2.775187e+00,9.904844e-02,1.834489e-02,7.783571e-02,1.936205e-03,7.495600e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-14,2.606178e+00,1.054717e-01,1.916507e-02,8.353249e-02,1.980367e-03,7.923820e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-15,2.448605e+00,1.122590e-01,2.000691e-02,8.927974e-02,2.092032e-03,8.327145e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-16,2.311114e+00,1.189374e-01,2.085093e-02,9.492457e-02,2.243987e-03,8.838480e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-17,2.179495e+00,1.261200e-01,2.175743e-02,1.009502e-01,2.346639e-03,9.232075e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-18,2.057212e+00,1.336167e-01,2.256209e-02,1.071443e-01,2.795906e-03,9.759975e-04,
-1.000000e+00,2048,2048,32768,OS2-accu-19,1.954574e+00,1.406331e-01,2.339256e-02,1.132320e-01,2.934453e-03,1.017251e-03,
-1.000000e+00,2048,2048,32768,OS2-accu-20,1.860356e+00,1.477555e-01,2.427429e-02,1.191827e-01,3.118509e-03,1.060933e-03,
-1.000000e+00,2048,2048,32768,Oz1-6,7.271422e+00,3.780250e-02,,,,,
-1.000000e+00,2048,2048,32768,Oz1-7,5.730535e+00,4.796723e-02,,,,,
-1.000000e+00,2048,2048,32768,Oz1-8,4.668005e+00,5.888552e-02,,,,,
-1.000000e+00,2048,2048,32768,Oz1-9,3.862547e+00,7.116493e-02,,,,,
-1.000000e+00,4096,4096,1024,DGEMM,6.186298e-01,5.554168e-02,,,,,
-1.000000e+00,4096,4096,1024,OS2-fast-9,2.562345e+00,1.340949e-02,5.275240e-04,6.396724e-03,4.305499e-03,2.128097e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-10,2.312970e+00,1.485525e-02,5.801970e-04,7.098360e-03,4.782912e-03,2.296001e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-11,2.101092e+00,1.635328e-02,6.301285e-04,7.856989e-03,5.251147e-03,2.493583e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-12,1.922448e+00,1.787291e-02,6.758480e-04,8.611686e-03,5.752714e-03,2.685017e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-13,1.786937e+00,1.922829e-02,7.308885e-04,9.338944e-03,6.261225e-03,2.849769e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-14,1.666420e+00,2.061890e-02,7.813675e-04,1.003721e-02,6.707111e-03,3.027778e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-15,1.560236e+00,2.202214e-02,8.299850e-04,1.072486e-02,7.237536e-03,3.159111e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-16,1.465227e+00,2.345011e-02,8.804175e-04,1.144715e-02,7.699850e-03,3.351682e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-17,1.385973e+00,2.479106e-02,9.341370e-04,1.212729e-02,8.100072e-03,3.507664e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-18,1.307712e+00,2.627470e-02,9.857145e-04,1.291220e-02,8.608567e-03,3.698757e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-19,1.239887e+00,2.771198e-02,1.047672e-03,1.359081e-02,9.083863e-03,3.855567e-03,
-1.000000e+00,4096,4096,1024,OS2-fast-20,1.181551e+00,2.908019e-02,1.094137e-03,1.437053e-02,9.551717e-03,4.026265e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-9,2.423140e+00,1.417984e-02,1.213145e-03,6.395593e-03,4.338926e-03,2.147480e-03,
-1.000000e+00,4096,4096,1024,OS2-accu-10,2.203029e+00,1.559659e-02,1.269192e-03,7.170367e-03,4.773350e-03,2.350386e-03,
