phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_32f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,2048,2048,2048,OS2-accu-5,3.342259e+02,1.208985e-04,4.299171e+01,3.996089e-04,1.487194e-04,1.231055e-04,5.903961e-05,3.469055e-05,
5.000000e-01,2048,2048,2048,OS2-accu-6,4.890449e+01,7.491418e-06,3.820419e+01,4.496855e-04,1.570006e-04,1.483886e-04,7.100278e-05,3.613944e-05,
5.000000e-01,2048,2048,2048,OS2-accu-7,6.602260e-01,4.107417e-07,3.448119e+01,4.982388e-04,1.615915e-04,1.727620e-04,8.335170e-05,4.022087e-05,
5.000000e-01,2048,2048,2048,OS2-accu-8,8.595690e-02,2.499852e-08,3.204142e+01,5.361768e-04,1.653332e-04,1.977362e-04,9.540884e-05,3.410631e-05,
5.000000e-01,2048,2048,2048,OS2-accu-9,2.079442e-03,2.071742e-08,2.936926e+01,5.849608e-04,1.705864e-04,2.219721e-04,1.072713e-04,3.814361e-05,
5.000000e-01,2048,2048,2048,OS2-accu-10,2.357320e-04,2.066950e-08,2.723491e+01,6.308032e-04,1.753328e-04,2.464647e-04,1.188366e-04,3.974713e-05,
5.000000e-01,2048,2048,2048,OS2-accu-11,1.117813e-04,2.067219e-08,2.530719e+01,6.788534e-04,1.798360e-04,2.713892e-04,1.303069e-04,4.375498e-05,
5.000000e-01,2048,2048,2048,OS2-accu-12,4.372949e-04,2.067032e-08,2.309400e+01,7.439106e-04,2.075223e-04,2.956774e-04,1.422917e-04,4.232692e-05,
5.000000e-01,2048,2048,2048,OS2-accu-13,2.805238e-04,2.067844e-08,2.154955e+01,7.972263e-04,2.151953e-04,3.209532e-04,1.548818e-04,4.639055e-05,
5.000000e-01,2048,2048,2048,OS2-accu-14,9.202510e-05,2.067396e-08,2.029879e+01,8.463496e-04,2.229568e-04,3.447958e-04,1.667957e-04,4.857101e-05,
5.000000e-01,2048,2048,2048,OS2-accu-15,6.033977e-04,2.068020e-08,1.912013e+01,8.985227e-04,2.309447e-04,3.692847e-04,1.781851e-04,5.379896e-05,
5.000000e-01,4096,4096,4096,INT8-GEMM,,,2.362040e+03,5.818654e-05,,,,,
5.000000e-01,4096,4096,4096,SGEMM,3.916684e+01,9.411850e-07,6.325629e+01,2.172732e-03,,,,,
5.000000e-01,4096,4096,4096,SGEMM-TF32,7.036259e+03,2.931070e-04,7.338202e+02,1.872924e-04,,,,,
5.000000e-01,4096,4096,4096,OS2-fast-2,1.325673e+06,1.000000e+00,2.870877e+02,4.787350e-04,1.978213e-04,1.194025e-04,4.491332e-05,9.077654e-05,
5.000000e-01,4096,4096,4096,OS2-fast-3,1.879140e+06,1.395822e-01,2.310821e+02,5.947624e-04,2.011588e-04,1.848674e-04,6.788199e-05,1.116955e-04,
5.000000e-01,4096,4096,4096,OS2-fast-4,4.915194e+04,9.130939e-03,2.074045e+02,6.626613e-04,2.038381e-04,2.436582e-04,8.716613e-05,9.722292e-05,
5.000000e-01,4096,4096,4096,OS2-fast-5,4.776905e+03,5.725723e-04,1.776091e+02,7.738285e-04,2.100779e-04,3.022658e-04,1.091225e-04,1.187764e-04,
5.000000e-01,4096,4096,4096,OS2-fast-6,2.519503e+02,3.571069e-05,1.519980e+02,9.042156e-04,2.412256e-04,3.657155e-04,1.332064e-04,1.259706e-04,
5.000000e-01,4096,4096,4096,OS2-fast-7,5.054931e+01,2.170964e-06,1.342197e+02,1.023985e-03,2.564303e-04,4.236403e-04,1.536449e-04,1.500473e-04,
5.000000e-01,4096,4096,4096,OS2-fast-8,2.185080e+00,9.110613e-08,1.275926e+02,1.077170e-03,2.704899e-04,4.828162e-04,1.749591e-04,1.054074e-04,
5.000000e-01,4096,4096,4096,OS2-fast-9,1.665591e-02,2.124313e-08,1.146033e+02,1.199258e-03,2.843329e-04,5.426919e-04,1.968698e-04,1.283351e-04,
5.000000e-01,4096,4096,4096,OS2-fast-10,3.989341e-03,2.080896e-08,1.051781e+02,1.306725e-03,3.000881e-04,6.018687e-04,2.191599e-04,1.357655e-04,
5.000000e-01,4096,4096,4096,OS2-fast-11,5.979823e-03,2.084526e-08,9.602616e+01,1.431266e-03,3.171991e-04,6.608042e-04,2.407195e-04,1.595836e-04,
5.000000e-01,4096,4096,4096,OS2-fast-12,2.090750e-03,2.075195e-08,8.557902e+01,1.605989e-03,4.209725e-04,7.235234e-04,2.631347e-04,1.419622e-04,
5.000000e-01,4096,4096,4096,OS2-fast-13,1.085506e-02,2.082670e-08,7.871427e+01,1.746049e-03,4.515762e-04,7.842175e-04,2.846157e-04,1.660770e-04,
5.000000e-01,4096,4096,4096,OS2-fast-14,1.675203e-02,2.117817e-08,7.359548e+01,1.867492e-03,4.810705e-04,8.451327e-04,3.072755e-04,1.711811e-04,
