phi,m,n,function,TFLOPS,total_time[sec],standard_trsm,gemmul8_gemm,
-1.000000,4096,4096,OS2-i8-accu-4,6.117185e+01,4.493536e-03,3.830704e-03,6.445760e-04,
-1.000000,4096,4096,OS2-i8-accu-5,5.992072e+01,4.587360e-03,3.830192e-03,7.395040e-04,
-1.000000,4096,4096,OS2-i8-accu-6,5.869948e+01,4.682800e-03,3.830208e-03,8.347840e-04,
-1.000000,4096,4096,OS2-i8-accu-7,5.772670e+01,4.761712e-03,3.831712e-03,9.117120e-04,
-1.000000,4096,4096,OS2-i8-accu-8,5.646703e+01,4.867936e-03,3.831536e-03,1.019344e-03,
-1.000000,4096,4096,OS2-i8-accu-9,5.556034e+01,4.947376e-03,3.832032e-03,1.096944e-03,
-1.000000,4096,4096,OS2-i8-accu-10,5.442092e+01,5.050960e-03,3.832352e-03,1.200688e-03,
-1.000000,4096,4096,OS2-i8-accu-11,5.355237e+01,5.132880e-03,3.832992e-03,1.281456e-03,
-1.000000,4096,4096,OS2-i8-accu-12,5.252225e+01,5.233552e-03,3.834160e-03,1.381952e-03,
-1.000000,4096,4096,OS2-f8-fast-3,4.448968e+01,6.178464e-03,5.776544e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-4,4.451032e+01,6.175600e-03,5.775888e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-5,4.448738e+01,6.178784e-03,5.777088e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-6,4.449349e+01,6.177936e-03,5.776784e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-7,4.449810e+01,6.177296e-03,5.777008e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-8,4.450835e+01,6.175872e-03,5.776880e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-9,4.449026e+01,6.178384e-03,5.776960e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-10,4.450467e+01,6.176384e-03,5.776624e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-11,4.448876e+01,6.178592e-03,5.776944e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-fast-12,4.450789e+01,6.175936e-03,5.777008e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-3,4.449164e+01,6.178192e-03,5.776656e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-4,4.451389e+01,6.175104e-03,5.776032e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-5,4.450121e+01,6.176864e-03,5.776480e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-6,4.450467e+01,6.176384e-03,5.777072e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-7,4.448542e+01,6.179056e-03,5.776272e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-8,4.450478e+01,6.176368e-03,5.776576e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-9,4.449579e+01,6.177616e-03,5.776592e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-10,4.449406e+01,6.177856e-03,5.776448e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-11,4.449498e+01,6.177728e-03,5.776512e-03,0.000000e+00,
-1.000000,4096,4096,OS2-f8-accu-12,4.448738e+01,6.178784e-03,5.776816e-03,0.000000e+00,
-1.000000,4096,4096,BF16x9,5.267459e+01,5.218416e-03,,,
-1.000000,4096,4096,CTRSM,4.760523e+01,5.774112e-03,,,
-1.000000,8192,8192,OS2-i8-fast-3,1.215045e+02,1.809829e-02,1.563443e-02,2.444464e-03,
-1.000000,8192,8192,OS2-i8-fast-4,1.175845e+02,1.870165e-02,1.563590e-02,3.046672e-03,
-1.000000,8192,8192,OS2-i8-fast-5,1.139900e+02,1.929138e-02,1.563744e-02,3.632976e-03,
-1.000000,8192,8192,OS2-i8-fast-6,1.105987e+02,1.988291e-02,1.563763e-02,4.225296e-03,
-1.000000,8192,8192,OS2-i8-fast-7,1.073878e+02,2.047741e-02,1.563861e-02,4.817472e-03,
-1.000000,8192,8192,OS2-i8-fast-8,1.044175e+02,2.105992e-02,1.563846e-02,5.399408e-03,
-1.000000,8192,8192,OS2-i8-fast-9,1.015993e+02,2.164408e-02,1.563976e-02,5.984240e-03,
-1.000000,8192,8192,OS2-i8-fast-10,9.916932e+01,2.217443e-02,1.563904e-02,6.515472e-03,
-1.000000,8192,8192,OS2-i8-fast-11,9.637960e+01,2.281627e-02,1.563938e-02,7.155616e-03,
-1.000000,8192,8192,OS2-i8-fast-12,9.408162e+01,2.337357e-02,1.564149e-02,7.713152e-03,
-1.000000,8192,8192,OS2-i8-accu-3,1.164279e+02,1.888742e-02,1.563648e-02,3.230992e-03,
-1.000000,8192,8192,OS2-i8-accu-4,1.128520e+02,1.948590e-02,1.563696e-02,3.828416e-03,
-1.000000,8192,8192,OS2-i8-accu-5,1.095393e+02,2.007520e-02,1.563946e-02,4.416048e-03,
-1.000000,8192,8192,OS2-i8-accu-6,1.064055e+02,2.066645e-02,1.563731e-02,5.008960e-03,
-1.000000,8192,8192,OS2-i8-accu-7,1.034383e+02,2.125928e-02,1.563918e-02,5.600608e-03,
-1.000000,8192,8192,OS2-i8-accu-8,1.006390e+02,2.185061e-02,1.563722e-02,6.192912e-03,
-1.000000,8192,8192,OS2-i8-accu-9,9.802749e+01,2.243272e-02,1.564085e-02,6.772608e-03,
-1.000000,8192,8192,OS2-i8-accu-10,9.576766e+01,2.296206e-02,1.563798e-02,7.303296e-03,
-1.000000,8192,8192,OS2-i8-accu-11,9.316228e+01,2.360422e-02,1.564050e-02,7.944384e-03,
-1.000000,8192,8192,OS2-i8-accu-12,9.102382e+01,2.415877e-02,1.564000e-02,8.496976e-03,
-1.000000,8192,8192,OS2-f8-fast-3,9.110515e+01,2.413720e-02,2.032664e-02,3.405600e-03,
-1.000000,8192,8192,OS2-f8-fast-4,8.739328e+01,2.516238e-02,2.032734e-02,4.428896e-03,
-1.000000,8192,8192,OS2-f8-fast-5,8.407229e+01,2.615634e-02,2.032742e-02,5.423264e-03,
-1.000000,8192,8192,OS2-f8-fast-6,8.091151e+01,2.717813e-02,2.032944e-02,6.440448e-03,
-1.000000,8192,8192,OS2-f8-fast-7,7.779813e+01,2.826576e-02,2.032837e-02,7.520160e-03,
-1.000000,8192,8192,OS2-f8-fast-8,7.471591e+01,2.943179e-02,2.032850e-02,8.692864e-03,
-1.000000,8192,8192,OS2-f8-fast-9,7.187478e+01,3.059520e-02,2.032976e-02,9.856064e-03,
-1.000000,8192,8192,OS2-f8-fast-10,6.902793e+01,3.185701e-02,2.032899e-02,1.111802e-02,
-1.000000,8192,8192,OS2-f8-fast-11,6.637209e+01,3.313174e-02,2.032997e-02,1.238790e-02,
-1.000000,8192,8192,OS2-f8-fast-12,6.394502e+01,3.438928e-02,2.033384e-02,1.364283e-02,
-1.000000,8192,8192,OS2-f8-accu-3,8.902536e+01,2.470109e-02,2.032854e-02,3.956528e-03,
-1.000000,8192,8192,OS2-f8-accu-4,8.553795e+01,2.570816e-02,2.032744e-02,4.966144e-03,
-1.000000,8192,8192,OS2-f8-accu-5,8.234789e+01,2.670406e-02,2.032786e-02,5.965040e-03,
-1.000000,8192,8192,OS2-f8-accu-6,7.931634e+01,2.772472e-02,2.032818e-02,6.988976e-03,
-1.000000,8192,8192,OS2-f8-accu-7,7.633958e+01,2.880581e-02,2.032914e-02,8.067744e-03,
-1.000000,8192,8192,OS2-f8-accu-8,7.334744e+01,2.998091e-02,2.032776e-02,9.246384e-03,
-1.000000,8192,8192,OS2-f8-accu-9,7.064360e+01,3.112842e-02,2.032928e-02,1.039245e-02,
-1.000000,8192,8192,OS2-f8-accu-10,6.788282e+01,3.239440e-02,2.032835e-02,1.165469e-02,
-1.000000,8192,8192,OS2-f8-accu-11,6.521842e+01,3.371782e-02,2.033267e-02,1.296733e-02,
-1.000000,8192,8192,OS2-f8-accu-12,6.275224e+01,3.504294e-02,2.033426e-02,1.429544e-02,
-1.000000,8192,8192,BF16x9,9.743788e+01,2.256846e-02,,,
-1.000000,8192,8192,CTRSM,6.297381e+01,3.491965e-02,,,
-1.000000,16384,16384,OS2-i8-fast-3,2.256707e+02,7.795512e-02,5.942819e-02,1.850250e-02,
-1.000000,16384,16384,OS2-i8-fast-4,2.120565e+02,8.295989e-02,5.942880e-02,2.350650e-02,
-1.000000,16384,16384,OS2-i8-fast-5,2.003955e+02,8.778733e-02,5.942693e-02,2.834235e-02,
-1.000000,16384,16384,OS2-i8-fast-6,1.902566e+02,9.246557e-02,5.943131e-02,3.300984e-02,
-1.000000,16384,16384,OS2-i8-fast-7,1.805854e+02,9.741754e-02,5.942726e-02,3.787930e-02,
-1.000000,16384,16384,OS2-i8-fast-8,1.715754e+02,1.025332e-01,5.943054e-02,4.302267e-02,
-1.000000,16384,16384,OS2-i8-fast-9,1.641956e+02,1.071416e-01,5.948474e-02,4.761544e-02,
-1.000000,16384,16384,OS2-i8-fast-10,1.565933e+02,1.123431e-01,5.963942e-02,5.263069e-02,
-1.000000,16384,16384,OS2-i8-fast-11,1.493345e+02,1.178039e-01,5.981269e-02,5.794795e-02,
-1.000000,16384,16384,OS2-i8-fast-12,1.430433e+02,1.229850e-01,6.000456e-02,6.300902e-02,
-1.000000,16384,16384,OS2-i8-accu-3,2.092868e+02,8.405779e-02,5.942730e-02,2.460819e-02,
-1.000000,16384,16384,OS2-i8-accu-4,1.976595e+02,8.900246e-02,5.943069e-02,2.954611e-02,
-1.000000,16384,16384,OS2-i8-accu-5,1.874482e+02,9.385091e-02,5.943424e-02,3.439610e-02,
-1.000000,16384,16384,OS2-i8-accu-6,1.785893e+02,9.850637e-02,5.943198e-02,3.904333e-02,
-1.000000,16384,16384,OS2-i8-accu-7,1.700806e+02,1.034344e-01,5.943443e-02,4.391510e-02,
-1.000000,16384,16384,OS2-i8-accu-8,1.620580e+02,1.085549e-01,5.945133e-02,4.903250e-02,
-1.000000,16384,16384,OS2-i8-accu-9,1.552596e+02,1.133082e-01,5.957010e-02,5.370371e-02,
-1.000000,16384,16384,OS2-i8-accu-10,1.484798e+02,1.184820e-01,5.974274e-02,5.872272e-02,
-1.000000,16384,16384,OS2-i8-accu-11,1.421174e+02,1.237863e-01,5.982122e-02,6.396867e-02,
-1.000000,16384,16384,OS2-i8-accu-12,1.364248e+02,1.289515e-01,5.990544e-02,6.899946e-02,
-1.000000,16384,16384,OS2-f8-fast-3,1.535780e+02,1.145489e-01,7.804997e-02,3.607536e-02,
-1.000000,16384,16384,OS2-f8-fast-4,1.376654e+02,1.277895e-01,7.975336e-02,4.758741e-02,
-1.000000,16384,16384,OS2-f8-fast-5,1.258458e+02,1.397916e-01,8.030678e-02,5.906261e-02,
-1.000000,16384,16384,OS2-f8-fast-6,1.120306e+02,1.570302e-01,8.542896e-02,7.112832e-02,
-1.000000,16384,16384,OS2-f8-fast-7,1.030946e+02,1.706413e-01,8.688480e-02,8.358026e-02,
