phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_64f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,2048,2048,2048,OS2-accu-4,3.101169e+03,2.280045e-03,8.189421e+01,8.391250e-04,3.267658e-04,3.546150e-04,8.997824e-05,4.390515e-05,
5.000000e-01,2048,2048,2048,OS2-accu-5,1.434584e+02,1.426049e-04,7.131085e+01,9.636609e-04,3.349119e-04,4.430285e-04,1.112516e-04,5.052296e-05,
5.000000e-01,2048,2048,2048,OS2-accu-6,1.282167e+01,8.937782e-06,6.273451e+01,1.095402e-03,3.457703e-04,5.323315e-04,1.353694e-04,5.783170e-05,
5.000000e-01,2048,2048,2048,OS2-accu-7,8.117315e-01,5.608149e-07,5.612933e+01,1.224306e-03,3.579856e-04,6.194406e-04,1.577775e-04,6.496154e-05,
5.000000e-01,2048,2048,2048,OS2-accu-8,6.832474e-02,3.798708e-08,5.123340e+01,1.341302e-03,3.682575e-04,7.060925e-04,1.788256e-04,6.388701e-05,
5.000000e-01,2048,2048,2048,OS2-accu-9,4.091347e-03,2.477184e-09,4.692795e+01,1.464361e-03,3.733684e-04,7.939811e-04,2.020254e-04,7.083477e-05,
5.000000e-01,2048,2048,2048,OS2-accu-10,2.285551e-04,1.548003e-10,4.308528e+01,1.594964e-03,3.835508e-04,8.840080e-04,2.246645e-04,7.847699e-05,
5.000000e-01,2048,2048,2048,OS2-accu-11,1.330117e-05,9.674889e-12,3.992642e+01,1.721153e-03,3.938048e-04,9.699344e-04,2.478856e-04,8.497669e-05,
5.000000e-01,2048,2048,2048,OS2-accu-12,3.194752e-07,6.048606e-13,3.733509e+01,1.840614e-03,4.056057e-04,1.059008e-03,2.695565e-04,8.196180e-05,
5.000000e-01,2048,2048,2048,OS2-accu-13,1.523783e-07,6.628546e-14,3.372409e+01,2.037697e-03,4.886576e-04,1.143889e-03,2.917928e-04,8.880674e-05,
5.000000e-01,2048,2048,2048,OS2-accu-14,4.487396e-09,4.031862e-15,3.160913e+01,2.174039e-03,5.059813e-04,1.232474e-03,3.150831e-04,9.595384e-05,
5.000000e-01,2048,2048,2048,OS2-accu-15,3.668037e-10,1.760506e-16,2.974784e+01,2.310066e-03,5.265039e-04,1.321135e-03,3.345660e-04,1.032162e-04,
5.000000e-01,2048,2048,2048,OS2-accu-16,8.531768e-12,4.738216e-17,2.817676e+01,2.438871e-03,5.451130e-04,1.409855e-03,3.591611e-04,1.001205e-04,
5.000000e-01,2048,2048,2048,OS2-accu-17,1.119914e-13,4.551029e-17,2.665285e+01,2.578316e-03,5.636946e-04,1.499658e-03,3.836037e-04,1.064837e-04,
5.000000e-01,2048,2048,2048,OS2-accu-18,5.390686e-15,4.547754e-17,2.539647e+01,2.705868e-03,5.805913e-04,1.583343e-03,4.038428e-04,1.133108e-04,
5.000000e-01,2048,2048,2048,OS2-accu-19,2.209786e-16,4.547805e-17,2.344421e+01,2.931191e-03,6.877848e-04,1.672388e-03,4.260497e-04,1.203053e-04,
5.000000e-01,2048,2048,2048,OS2-accu-20,2.212142e-16,4.547659e-17,2.241065e+01,3.066376e-03,7.109841e-04,1.762712e-03,4.504861e-04,1.174768e-04,
5.000000e-01,4096,4096,4096,INT8-GEMM,,,1.411004e+03,9.740505e-05,,,,,
5.000000e-01,4096,4096,4096,ZGEMMEx,4.915084e-08,2.480564e-15,5.779927e+01,9.511467e-03,,,,,
5.000000e-01,4096,4096,4096,ZGEMM,4.915084e-08,2.480564e-15,5.777601e+01,9.515295e-03,,,,,
5.000000e-01,4096,4096,4096,ZGEMM3m,1.460545e-07,2.546984e-15,6.519099e+01,8.433003e-03,,,,,
5.000000e-01,4096,4096,4096,OS2-fast-2,1.060158e+07,1.000000e+00,4.391673e+02,1.251814e-03,4.046773e-04,5.406506e-04,1.480190e-04,1.344251e-04,
5.000000e-01,4096,4096,4096,OS2-fast-3,2.733222e+06,1.539047e-01,3.207846e+02,1.713785e-03,4.642941e-04,8.422147e-04,2.214095e-04,1.619165e-04,
5.000000e-01,4096,4096,4096,OS2-fast-4,6.763483e+05,1.013286e-02,2.610274e+02,2.106123e-03,5.121034e-04,1.126565e-03,2.956331e-04,1.476372e-04,
5.000000e-01,4096,4096,4096,OS2-fast-5,1.819656e+04,6.354190e-04,2.186709e+02,2.514078e-03,5.461494e-04,1.401370e-03,3.692835e-04,1.731303e-04,
5.000000e-01,4096,4096,4096,OS2-fast-6,1.450759e+03,3.971860e-05,1.868249e+02,2.942626e-03,5.927486e-04,1.681845e-03,4.437955e-04,1.998888e-04,
5.000000e-01,4096,4096,4096,OS2-fast-7,1.256416e+02,2.482732e-06,1.634604e+02,3.363235e-03,6.379803e-04,1.956677e-03,5.169579e-04,2.270910e-04,
5.000000e-01,4096,4096,4096,OS2-fast-8,9.783687e+00,1.551999e-07,1.466124e+02,3.749722e-03,6.814589e-04,2.229715e-03,5.913267e-04,2.229041e-04,
5.000000e-01,4096,4096,4096,OS2-fast-9,1.752663e-01,9.700401e-09,1.317401e+02,4.173035e-03,7.144603e-04,2.519289e-03,6.654922e-04,2.490806e-04,
5.000000e-01,4096,4096,4096,OS2-fast-10,1.542212e-02,6.065995e-10,1.198672e+02,4.586374e-03,7.617308e-04,2.783562e-03,7.399160e-04,2.764473e-04,
5.000000e-01,4096,4096,4096,OS2-fast-11,4.785643e-03,7.571404e-11,1.096529e+02,5.013602e-03,8.107524e-04,3.061811e-03,8.126619e-04,3.036066e-04,
5.000000e-01,4096,4096,4096,OS2-fast-12,1.779698e-04,4.735581e-12,1.017635e+02,5.402287e-03,8.627048e-04,3.336109e-03,8.868763e-04,2.916766e-04,
5.000000e-01,4096,4096,4096,OS2-fast-13,1.489223e-05,2.958993e-13,9.164155e+01,5.998980e-03,1.083510e-03,3.611357e-03,9.620657e-04,3.170411e-04,
5.000000e-01,4096,4096,4096,OS2-fast-14,2.852396e-07,1.837480e-14,8.508732e+01,6.461078e-03,1.161253e-03,3.895809e-03,1.035231e-03,3.435228e-04,
5.000000e-01,4096,4096,4096,OS2-fast-15,7.935588e-08,1.037107e-15,7.949281e+01,6.915793e-03,1.244649e-03,4.164100e-03,1.110218e-03,3.715551e-04,
5.000000e-01,4096,4096,4096,OS2-fast-16,1.972019e-09,6.103716e-17,7.477736e+01,7.351902e-03,1.335063e-03,4.449251e-03,1.182053e-03,3.601613e-04,
5.000000e-01,4096,4096,4096,OS2-fast-17,8.532157e-11,4.610637e-17,7.052299e+01,7.795413e-03,1.417979e-03,4.708962e-03,1.257485e-03,3.855236e-04,
5.000000e-01,4096,4096,4096,OS2-fast-18,9.425803e-13,4.545893e-17,6.661635e+01,8.252566e-03,1.512565e-03,4.972507e-03,1.330322e-03,4.118533e-04,
5.000000e-01,4096,4096,4096,OS2-fast-19,3.964930e-15,4.544521e-17,6.135235e+01,8.960632e-03,1.852002e-03,5.240296e-03,1.404498e-03,4.383723e-04,
5.000000e-01,4096,4096,4096,OS2-fast-20,7.549110e-15,4.544761e-17,5.845584e+01,9.404635e-03,1.944528e-03,5.526366e-03,1.479253e-03,4.293049e-04,
