phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_32f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,2048,2048,2048,OS2-accu-7,4.176324e-01,3.030028e-07,9.793219e+00,1.754262e-03,2.467370e-04,9.380286e-04,3.545574e-04,5.970712e-05,
5.000000e-01,2048,2048,2048,OS2-accu-8,2.463267e-02,2.503691e-08,8.920124e+00,1.925968e-03,2.526488e-04,1.056864e-03,3.967780e-04,6.204528e-05,
5.000000e-01,2048,2048,2048,OS2-accu-9,4.549125e-04,2.072920e-08,8.098987e+00,2.121237e-03,2.545061e-04,1.193987e-03,4.535031e-04,6.128835e-05,
5.000000e-01,2048,2048,2048,OS2-accu-10,1.118017e-05,2.067540e-08,7.514549e+00,2.286214e-03,2.601710e-04,1.292417e-03,5.137033e-04,6.354297e-05,
5.000000e-01,2048,2048,2048,OS2-accu-11,1.743612e-05,2.067529e-08,6.952549e+00,2.471017e-03,2.622151e-04,1.430802e-03,5.540568e-04,6.417738e-05,
5.000000e-01,2048,2048,2048,OS2-accu-12,1.264186e-05,2.067518e-08,6.418591e+00,2.676580e-03,2.765923e-04,1.553451e-03,6.216297e-04,6.664541e-05,
5.000000e-01,2048,2048,2048,OS2-accu-13,2.167692e-05,2.067597e-08,6.061982e+00,2.834035e-03,2.817343e-04,1.655613e-03,6.713702e-04,6.759672e-05,
5.000000e-01,2048,2048,2048,OS2-accu-14,3.654553e-05,2.067578e-08,5.694751e+00,3.016790e-03,2.810430e-04,1.786115e-03,7.234029e-04,7.101410e-05,
5.000000e-01,2048,2048,2048,OS2-accu-15,9.389609e-06,2.067526e-08,5.385934e+00,3.189766e-03,2.923660e-04,1.916821e-03,7.493126e-04,7.505511e-05,
5.000000e-01,4096,4096,4096,INT8-GEMM,,,7.692751e+02,1.786603e-04,,,,,
5.000000e-01,4096,4096,4096,SGEMM,3.138204e+00,9.407211e-07,9.693271e+01,1.417880e-03,,,,,
5.000000e-01,4096,4096,4096,OS2-fast-2,5.043653e+06,1.000000e+00,1.369536e+02,1.003544e-03,2.024453e-04,4.522049e-04,1.019122e-04,9.629908e-05,
5.000000e-01,4096,4096,4096,OS2-fast-3,2.920275e+06,1.399440e-01,9.756881e+01,1.408636e-03,2.192039e-04,7.596437e-04,1.609536e-04,1.138206e-04,
