phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_64f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,2048,2048,2048,OS2-fast-12,3.096709e-06,1.812075e-12,6.704495e+00,2.562440e-03,1.420317e-04,1.534692e-03,6.056972e-04,7.504255e-05,
5.000000e-01,2048,2048,2048,OS2-fast-13,1.899024e-07,1.130925e-13,6.166323e+00,2.786080e-03,1.606823e-04,1.673555e-03,6.681094e-04,7.511404e-05,
5.000000e-01,2048,2048,2048,OS2-fast-14,1.037879e-08,6.961300e-15,5.774879e+00,2.974931e-03,1.727536e-04,1.791354e-03,7.289718e-04,7.616710e-05,
5.000000e-01,2048,2048,2048,OS2-fast-15,3.203141e-10,3.395574e-16,5.459282e+00,3.146910e-03,1.816398e-04,1.919919e-03,7.597347e-04,7.904607e-05,
5.000000e-01,2048,2048,2048,OS2-fast-16,7.314927e-12,4.933332e-17,5.160558e+00,3.329072e-03,1.842739e-04,2.043896e-03,8.116284e-04,8.105455e-05,
5.000000e-01,2048,2048,2048,OS2-fast-17,4.807194e-13,4.560667e-17,4.967951e+00,3.458140e-03,1.909976e-04,2.154774e-03,8.242179e-04,8.502783e-05,
5.000000e-01,2048,2048,2048,OS2-fast-18,8.287021e-15,4.542125e-17,4.615314e+00,3.722362e-03,2.007551e-04,2.328577e-03,9.022135e-04,8.450044e-05,
5.000000e-01,2048,2048,2048,OS2-fast-19,2.202148e-16,4.543837e-17,4.365043e+00,3.935785e-03,2.177063e-04,2.458838e-03,9.590093e-04,9.535299e-05,
5.000000e-01,2048,2048,2048,OS2-fast-20,2.202875e-16,4.543599e-17,4.157074e+00,4.132683e-03,2.214475e-04,2.576818e-03,1.029976e-03,1.006536e-04,
5.000000e-01,2048,2048,2048,OS2-accu-2,4.324024e+05,2.957664e-01,1.902444e+01,9.030422e-04,2.311260e-04,2.998287e-04,1.065875e-04,5.472322e-05,
5.000000e-01,2048,2048,2048,OS2-accu-3,1.950959e+04,2.059622e-02,1.603371e+01,1.071484e-03,2.304523e-04,4.256463e-04,1.558473e-04,5.647075e-05,
5.000000e-01,2048,2048,2048,OS2-accu-4,2.365831e+03,1.295093e-03,1.360605e+01,1.262664e-03,2.384335e-04,5.493395e-04,2.076413e-04,5.785396e-05,
5.000000e-01,2048,2048,2048,OS2-accu-5,1.177859e+02,8.097924e-05,1.204092e+01,1.426791e-03,2.383164e-04,6.651036e-04,2.566161e-04,5.898351e-05,
5.000000e-01,2048,2048,2048,OS2-accu-6,8.673308e+00,5.062072e-06,1.061568e+01,1.618348e-03,2.490262e-04,7.968709e-04,3.036160e-04,6.151229e-05,
5.000000e-01,2048,2048,2048,OS2-accu-7,1.089623e+00,3.536684e-07,9.507831e+00,1.806918e-03,2.500501e-04,9.305157e-04,3.544946e-04,6.372715e-05,
5.000000e-01,2048,2048,2048,OS2-accu-8,4.468058e-02,2.958300e-08,8.620385e+00,1.992935e-03,2.518085e-04,1.058046e-03,4.140547e-04,6.481652e-05,
5.000000e-01,2048,2048,2048,OS2-accu-9,3.906254e-03,1.847486e-09,7.957079e+00,2.159067e-03,2.601704e-04,1.171270e-03,4.526490e-04,6.819555e-05,
5.000000e-01,2048,2048,2048,OS2-accu-10,1.851991e-04,1.155507e-10,7.343470e+00,2.339476e-03,2.588065e-04,1.301249e-03,5.029360e-04,7.063034e-05,
5.000000e-01,2048,2048,2048,OS2-accu-11,1.598114e-05,7.222651e-12,6.850883e+00,2.507687e-03,2.633511e-04,1.415064e-03,5.486879e-04,7.435027e-05,
5.000000e-01,2048,2048,2048,OS2-accu-12,1.488551e-06,4.530561e-13,6.371379e+00,2.696413e-03,2.698548e-04,1.543608e-03,6.029494e-04,7.415189e-05,
5.000000e-01,2048,2048,2048,OS2-accu-13,5.867121e-08,3.759925e-14,6.049722e+00,2.839778e-03,2.797893e-04,1.644125e-03,6.362564e-04,7.632601e-05,
5.000000e-01,2048,2048,2048,OS2-accu-14,2.207761e-09,2.235455e-15,5.603994e+00,3.065647e-03,2.889056e-04,1.796826e-03,6.973383e-04,7.768772e-05,
5.000000e-01,2048,2048,2048,OS2-accu-15,3.315580e-10,9.417648e-17,5.296053e+00,3.243900e-03,2.939049e-04,1.904567e-03,7.571106e-04,8.021084e-05,
5.000000e-01,2048,2048,2048,OS2-accu-16,7.059399e-12,4.678054e-17,5.023821e+00,3.419682e-03,2.990970e-04,2.038105e-03,7.936547e-04,8.266199e-05,
5.000000e-01,2048,2048,2048,OS2-accu-17,5.188391e-14,4.544003e-17,4.719637e+00,3.640082e-03,3.094072e-04,2.192559e-03,8.482940e-04,8.670884e-05,
5.000000e-01,2048,2048,2048,OS2-accu-18,2.454689e-15,4.543426e-17,4.497944e+00,3.819494e-03,3.086588e-04,2.315668e-03,9.029737e-04,8.628751e-05,
5.000000e-01,2048,2048,2048,OS2-accu-19,2.199415e-16,4.544139e-17,4.234135e+00,4.057468e-03,3.277099e-04,2.471404e-03,9.618161e-04,9.040235e-05,
5.000000e-01,2048,2048,2048,OS2-accu-20,2.192722e-16,4.542496e-17,4.027082e+00,4.266084e-03,3.333682e-04,2.607755e-03,1.023289e-03,9.445016e-05,
5.000000e-01,4096,4096,4096,INT8-GEMM,,,7.717960e+02,1.780768e-04,,,,,
5.000000e-01,4096,4096,4096,DGEMM,3.133742e-08,1.752746e-15,7.984188e+01,1.721389e-03,,,,,
5.000000e-01,4096,4096,4096,OS2-fast-2,2.220605e+06,1.000000e+00,1.206367e+02,1.139280e-03,2.567649e-04,4.666841e-04,1.093354e-04,1.021936e-04,
5.000000e-01,4096,4096,4096,OS2-fast-3,3.279512e+06,1.399449e-01,9.000126e+01,1.527078e-03,2.627725e-04,7.776000e-04,1.640399e-04,1.150382e-04,
5.000000e-01,4096,4096,4096,OS2-fast-4,1.698075e+05,9.155695e-03,7.298103e+01,1.883215e-03,2.743846e-04,1.063007e-03,2.116060e-04,1.276713e-04,
5.000000e-01,4096,4096,4096,OS2-fast-5,4.449877e+03,5.739033e-04,6.182208e+01,2.223137e-03,2.882702e-04,1.314172e-03,2.668206e-04,1.436946e-04,
5.000000e-01,4096,4096,4096,OS2-fast-6,5.414627e+02,3.587568e-05,5.355101e+01,2.566505e-03,2.991975e-04,1.584745e-03,3.191719e-04,1.567648e-04,
5.000000e-01,4096,4096,4096,OS2-fast-7,1.779489e+01,2.242562e-06,4.692512e+01,2.928899e-03,3.109978e-04,1.861212e-03,3.755721e-04,1.717051e-04,
5.000000e-01,4096,4096,4096,OS2-fast-8,2.219902e+00,1.401591e-07,4.231409e+01,3.248066e-03,3.320798e-04,2.088640e-03,4.357113e-04,1.844816e-04,
5.000000e-01,4096,4096,4096,OS2-fast-9,7.294634e-02,8.761677e-09,3.793627e+01,3.622890e-03,3.719079e-04,2.361267e-03,4.822257e-04,1.984355e-04,
5.000000e-01,4096,4096,4096,OS2-fast-10,4.822999e-03,5.474926e-10,3.469514e+01,3.961331e-03,3.961622e-04,2.612247e-03,5.351006e-04,2.093045e-04,
5.000000e-01,4096,4096,4096,OS2-fast-11,5.036590e-04,3.422821e-11,3.199470e+01,4.295678e-03,4.332832e-04,2.857832e-03,5.734453e-04,2.236581e-04,
5.000000e-01,4096,4096,4096,OS2-fast-12,1.668779e-05,2.139104e-12,2.943597e+01,4.669082e-03,4.490221e-04,3.133494e-03,6.397217e-04,2.375090e-04,
5.000000e-01,4096,4096,4096,OS2-fast-13,2.309726e-06,1.335899e-13,2.737484e+01,5.020631e-03,4.963277e-04,3.385912e-03,6.751786e-04,2.527711e-04,
5.000000e-01,4096,4096,4096,OS2-fast-14,6.374336e-08,1.036288e-14,2.549577e+01,5.390658e-03,5.218148e-04,3.661752e-03,7.340790e-04,2.657160e-04,
5.000000e-01,4096,4096,4096,OS2-fast-15,1.466174e-08,9.273689e-16,2.402551e+01,5.720542e-03,5.485001e-04,3.901967e-03,7.846078e-04,2.765743e-04,
5.000000e-01,4096,4096,4096,OS2-fast-16,4.775524e-10,5.920786e-17,2.254245e+01,6.096896e-03,5.660924e-04,4.187790e-03,8.477694e-04,2.909405e-04,
5.000000e-01,4096,4096,4096,OS2-fast-17,1.559108e-11,4.563446e-17,2.135868e+01,6.434805e-03,5.896657e-04,4.440178e-03,8.927108e-04,3.042781e-04,
5.000000e-01,4096,4096,4096,OS2-fast-18,5.093256e-14,4.543684e-17,2.023201e+01,6.793143e-03,6.049184e-04,4.716751e-03,9.465836e-04,3.169206e-04,
5.000000e-01,4096,4096,4096,OS2-fast-19,2.924233e-15,4.542867e-17,1.903985e+01,7.218491e-03,6.597614e-04,4.989010e-03,1.032526e-03,3.285015e-04,
5.000000e-01,4096,4096,4096,OS2-fast-20,1.440693e-15,4.544132e-17,1.839691e+01,7.470762e-03,6.687477e-04,5.205226e-03,1.044041e-03,3.433228e-04,
5.000000e-01,4096,4096,4096,OS2-accu-2,1.420910e+06,4.801808e-01,9.193252e+01,1.494998e-03,5.242330e-04,5.466912e-04,1.073760e-04,1.082230e-04,
